@timestamp,@duration
2019-07-26 20:23:12.223,13508.52
2019-07-26 20:23:20.603,8300.9
2019-07-26 20:23:27.185,6493.8
2019-07-26 20:23:31.763,4476.69
2019-07-26 20:23:40.883,9025.23
2019-07-26 20:23:49.804,8845.63
2019-07-26 20:23:53.925,4035.46
2019-07-26 20:23:58.206,4161.63
2019-07-26 20:24:07.205,8884.78
2019-07-26 20:24:16.223,8924.57
2019-07-26 20:24:24.423,8112.78
2019-07-26 20:24:30.126,5613.97
2019-07-26 20:24:34.945,4723.95
2019-07-26 20:24:43.905,8875.31
2019-07-26 20:24:50.601,6598.42
2019-07-26 20:24:58.844,8128.72
2019-07-26 20:25:07.727,8784.95
2019-07-26 20:25:16.723,8892.41
2019-07-26 20:25:25.605,8816.94
2019-07-26 20:25:34.570,8866.32
2019-07-26 20:25:41.027,6374.94
2019-07-26 20:25:47.803,6672.7
2019-07-26 20:25:56.485,8601.93
2019-07-26 20:26:01.227,4654.72
2019-07-26 20:26:09.184,7861.02
2019-07-26 20:26:17.644,8372.91
2019-07-26 20:26:26.367,8639.03
2019-07-26 20:26:32.967,6520.81
2019-07-26 20:26:39.647,6600.36
2019-07-26 20:26:48.264,8530.91
2019-07-26 20:26:54.024,5656.31
2019-07-26 20:27:02.786,8685.06
2019-07-26 20:27:11.803,8919.24
2019-07-26 20:27:21.003,9112.38
2019-07-26 20:27:28.623,7528.76
2019-07-26 20:27:37.186,8478.55
2019-07-26 20:27:46.283,8996.66
2019-07-26 20:27:53.287,6910.65
2019-07-26 20:28:02.226,8842.86
2019-07-26 20:28:08.443,6101.17
2019-07-26 20:28:12.604,4086.44
2019-07-26 20:28:21.064,8379.42
2019-07-26 20:28:25.483,4315.26
2019-07-26 20:28:33.203,7632.86
2019-07-26 20:28:42.108,8808.74
2019-07-26 20:28:46.446,4254.54
2019-07-26 20:28:52.743,6204.39
2019-07-26 20:28:59.447,6623
2019-07-26 20:29:08.583,9017.73
2019-07-26 20:29:13.686,5025.14
2019-07-26 20:29:19.463,5669.07
2019-07-26 20:29:26.305,6768.97
2019-07-26 20:29:32.105,5712.91
2019-07-26 20:29:38.786,6599.59
2019-07-26 20:29:47.743,8832.08
2019-07-26 20:29:56.205,8385.31
2019-07-26 20:30:05.125,8830.05
2019-07-26 20:30:14.187,8968.64
2019-07-26 20:30:23.323,9018.95
2019-07-26 20:30:31.903,8498.02
2019-07-26 20:30:38.203,6215.04
2019-07-26 20:30:46.864,8594.57
2019-07-26 20:30:55.744,8800.44
2019-07-26 20:31:01.503,5666.73
2019-07-26 20:31:10.523,8949.99
2019-07-26 20:31:18.367,7755.08
2019-07-26 20:31:27.463,8984.28
2019-07-26 20:31:32.143,4595.75
2019-07-26 20:31:40.965,8729.91
2019-07-26 20:31:47.887,6833.56
2019-07-26 20:31:54.745,6768.98
2019-07-26 20:32:01.485,6659.45
2019-07-26 20:32:08.666,7083.99
2019-07-26 20:32:16.364,7585.08
2019-07-26 20:32:24.226,7777.13
2019-07-26 20:32:32.543,8200.33
2019-07-26 20:32:39.646,7010.4
2019-07-26 20:32:49.023,9250.07
2019-07-26 20:32:58.123,9011.99
2019-07-26 20:33:02.443,4232.49
2019-07-26 20:33:11.304,8789.98
2019-07-26 20:33:20.383,8961.05
2019-07-26 20:33:29.083,8600.86
2019-07-26 20:33:37.966,8806.95
2019-07-26 20:33:43.647,5578
2019-07-26 20:33:49.344,5579.6
2019-07-26 20:33:56.704,7261.89
2019-07-26 20:34:01.427,4618.39
2019-07-26 20:34:10.204,8697.01
2019-07-26 20:34:16.443,6139.28
2019-07-26 20:34:25.523,8988.63
2019-07-26 20:34:32.783,7172.7
2019-07-26 20:34:39.344,6489.75
2019-07-26 20:34:46.583,7141.57
2019-07-26 20:34:55.823,9130.56
2019-07-26 20:35:01.183,5273.16
2019-07-26 20:35:10.345,9096.31
2019-07-26 20:35:19.423,8963.06
2019-07-26 20:35:28.506,8959.65
2019-07-26 20:35:37.505,8910.99
2019-07-26 20:35:46.647,9044.54
2019-07-26 20:35:52.804,6062.2
2019-07-26 20:35:58.067,5183.47
2019-07-26 20:36:07.083,8913.8
2019-07-26 20:36:12.726,5569.19
2019-07-26 20:36:21.064,8252.42
2019-07-26 20:36:29.727,8546.61
2019-07-26 20:36:35.046,5234.77
2019-07-26 20:36:44.043,8900.41
2019-07-26 20:36:51.583,7439.49
2019-07-26 20:36:58.546,6880.62
2019-07-26 20:37:02.683,4021.47
2019-07-26 20:37:10.483,7710.34
2019-07-26 20:37:17.665,7106.21
2019-07-26 20:37:25.645,7886.67
2019-07-26 20:37:29.846,4077.9
2019-07-26 20:37:34.785,4860.96
2019-07-26 20:37:38.906,4037.18
2019-07-26 20:37:43.067,4069.99
2019-07-26 20:37:51.783,8601.73
2019-07-26 20:37:57.947,6077.57
2019-07-26 20:38:05.184,7156.13
2019-07-26 20:38:13.245,7949
2019-07-26 20:38:21.826,8491.19
2019-07-26 20:38:30.343,8419.21
2019-07-26 20:38:39.263,8829.72
2019-07-26 20:38:45.484,6151.97
2019-07-26 20:38:53.746,8179.37
2019-07-26 20:38:59.905,6023.72
2019-07-26 20:39:08.770,8785.85
2019-07-26 20:39:15.726,6871.18
2019-07-26 20:39:24.286,8458.57
2019-07-26 20:39:29.343,4956.94
2019-07-26 20:39:37.624,8202.33
2019-07-26 20:39:45.644,7908.27
2019-07-26 20:39:52.327,6599.7
2019-07-26 20:40:01.227,8807.26
2019-07-26 20:40:06.065,4744.28
2019-07-26 20:40:13.644,7496.42
2019-07-26 20:40:20.227,6500.36
2019-07-26 20:40:25.246,4914.59
2019-07-26 20:40:29.943,4593.48
2019-07-26 20:40:34.284,4264.77
2019-07-26 20:40:39.805,5429.42
2019-07-26 20:40:48.783,8866.71
2019-07-26 20:40:56.047,7192.04
2019-07-26 20:41:04.648,8507.49
2019-07-26 20:41:09.763,5006.99
2019-07-26 20:41:18.686,8855.13
2019-07-26 20:41:23.784,5001.91
2019-07-26 20:41:32.644,8747.8
2019-07-26 20:41:41.683,8933.54
2019-07-26 20:41:45.884,4113.89
2019-07-26 20:41:49.943,3958.64
2019-07-26 20:41:54.205,4195.07
2019-07-26 20:42:03.203,8920.6
2019-07-26 20:42:09.703,6407.44
2019-07-26 20:42:15.226,5432.47
2019-07-26 20:42:23.063,7721.79
2019-07-26 20:42:28.367,5235.18
2019-07-26 20:42:37.304,8844.72
2019-07-26 20:42:46.184,8791.2
2019-07-26 20:42:54.627,8333.72
2019-07-26 20:43:01.664,6949.04
2019-07-26 20:43:09.304,7549.78
2019-07-26 20:43:16.204,6782.57
2019-07-26 20:43:25.263,8936.2
2019-07-26 20:43:33.544,8210.84
2019-07-26 20:43:39.606,5965.51
2019-07-26 20:43:48.445,8751.51
2019-07-26 20:43:57.464,8927.62
2019-07-26 20:44:03.985,6428.28
2019-07-26 20:44:10.065,5997.48
2019-07-26 20:44:14.325,4175.9
2019-07-26 20:44:18.565,4149.5
2019-07-26 20:44:27.386,8727.46
2019-07-26 20:44:35.745,8278.07
2019-07-26 20:44:42.483,6626.12
2019-07-26 20:44:46.506,3927.89
2019-07-26 20:44:51.865,5275.09
2019-07-26 20:44:56.949,4980.24
2019-07-26 20:45:05.804,8763.22
2019-07-26 20:45:14.926,9011.29
2019-07-26 20:45:23.163,8135.93
2019-07-26 20:45:30.767,7526.7
2019-07-26 20:45:39.866,9004.53
2019-07-26 20:45:45.544,5549.14
2019-07-26 20:45:50.463,4829.49
2019-07-26 20:45:58.003,7453.4
2019-07-26 20:46:06.923,8823.56
2019-07-26 20:46:16.123,9114.75
2019-07-26 20:46:25.345,9154.3
2019-07-26 20:46:34.844,9368.57
2019-07-26 20:46:43.983,9029.41
2019-07-26 20:46:51.727,7653.13
2019-07-26 20:47:00.084,8248.75
2019-07-26 20:47:09.263,9079.7
2019-07-26 20:47:17.225,7883.76
2019-07-26 20:47:23.884,6559.77
2019-07-26 20:47:33.086,9107.95
2019-07-26 20:47:42.305,9127.89
2019-07-26 20:47:51.384,8976.93
2019-07-26 20:47:56.145,4674.81
2019-07-26 20:48:04.603,8342
2019-07-26 20:48:08.783,4083.25
2019-07-26 20:48:17.724,8863.79
2019-07-26 20:48:25.664,7838.32
2019-07-26 20:48:34.903,9129.58
2019-07-26 20:48:42.524,7543.48
2019-07-26 20:48:51.805,9166.31
2019-07-26 20:48:56.103,4199.95
2019-07-26 20:49:02.183,5982.16
2019-07-26 20:49:11.026,8758.26
2019-07-26 20:49:15.446,4326.17
2019-07-26 20:49:24.566,9019.44
2019-07-26 20:49:30.403,5734.22
2019-07-26 20:49:39.483,8997.18
2019-07-26 20:49:48.344,8757.49
2019-07-26 20:49:56.447,8011.36
2019-07-26 20:50:00.963,4411.03
2019-07-26 20:50:07.286,6239.09
2019-07-26 20:50:15.904,8523.68
2019-07-26 20:50:20.363,4355.44
2019-07-26 20:50:29.223,8724.71
2019-07-26 20:50:38.346,9044.22
2019-07-26 20:50:42.623,4177.89
2019-07-26 20:50:50.606,7885.77
2019-07-26 20:50:59.604,8909.74
2019-07-26 20:51:06.265,6573.36
2019-07-26 20:51:13.206,6850.74
2019-07-26 20:51:22.086,8782.11
2019-07-26 20:51:28.924,6754.87
2019-07-26 20:51:33.103,4076.43
2019-07-26 20:51:41.203,7995.67
2019-07-26 20:51:49.684,8393.09
2019-07-26 20:51:55.223,5401.64
2019-07-26 20:52:00.026,4734.49
2019-07-26 20:52:05.043,4882.42
2019-07-26 20:52:13.983,8856.27
2019-07-26 20:52:18.683,4606.89
2019-07-26 20:52:26.367,7614.2
2019-07-26 20:52:34.825,8353.02
2019-07-26 20:52:43.543,8611.89
2019-07-26 20:52:47.923,4284.83
2019-07-26 20:52:57.163,9135.66
2019-07-26 20:53:06.183,8922.2
2019-07-26 20:53:14.423,8126.49
2019-07-26 20:53:20.963,6389.69
2019-07-26 20:53:28.908,7869.27
2019-07-26 20:53:37.963,8946.69
2019-07-26 20:53:47.105,9041.42
2019-07-26 20:53:55.527,8332.19
2019-07-26 20:54:00.705,5083.27
2019-07-26 20:54:07.405,6609.38
2019-07-26 20:54:16.530,9018.75
2019-07-26 20:54:24.866,8238.36
2019-07-26 20:54:29.485,4518.21
2019-07-26 20:54:38.384,8811.98
2019-07-26 20:54:46.943,8456.73
2019-07-26 20:54:54.223,7196.52
2019-07-26 20:55:03.083,8778.69
2019-07-26 20:55:11.764,8587.71
2019-07-26 20:55:20.423,8548.18
2019-07-26 20:55:29.486,8976.61
2019-07-26 20:55:37.964,8385.07
2019-07-26 20:55:46.883,8805.86
2019-07-26 20:55:54.623,7636.54
2019-07-26 20:55:59.825,5133.41
2019-07-26 20:56:08.664,8733.96
2019-07-26 20:56:16.486,7733.86
2019-07-26 20:56:25.683,9062.07
2019-07-26 20:56:34.104,8339.34
2019-07-26 20:56:41.763,7558.01
2019-07-26 20:56:47.167,5326.8
2019-07-26 20:56:54.503,7239.93
2019-07-26 20:56:58.603,4014.14
2019-07-26 20:57:06.903,8218.27
2019-07-26 20:57:13.506,6507.72
2019-07-26 20:57:22.603,8975.66
2019-07-26 20:57:31.126,8448.77
2019-07-26 20:57:39.787,8544.79
2019-07-26 20:57:49.169,9271.86
2019-07-26 20:57:55.283,6011.5
2019-07-26 20:58:01.183,5815.54
2019-07-26 20:58:09.903,8632.39
2019-07-26 20:58:18.264,8273.66
2019-07-26 20:58:27.343,8962.38
2019-07-26 20:58:36.586,9166.13
2019-07-26 20:58:45.523,8833.18
2019-07-26 20:58:52.644,7051.06
2019-07-26 20:58:58.443,5703.09
2019-07-26 20:59:05.687,7160.3
2019-07-26 20:59:09.823,4030.4
2019-07-26 20:59:16.683,6757.89
2019-07-26 20:59:20.988,4237.49
2019-07-26 20:59:30.324,9141.09
2019-07-26 20:59:39.606,9172.7
2019-07-26 20:59:44.624,4914.86
2019-07-26 20:59:53.543,8815.83
2019-07-26 21:00:02.423,8724.52
2019-07-26 21:00:11.285,8792.72
2019-07-26 21:00:17.903,6517.56
2019-07-26 21:00:26.605,8615.29
2019-07-26 21:00:31.885,5182.94
2019-07-26 21:00:41.003,9004.02
2019-07-26 21:00:49.186,8109.23
2019-07-26 21:00:57.743,8458.3
2019-07-26 21:01:03.624,5787.36
2019-07-26 21:01:07.923,4195.16
2019-07-26 21:01:13.507,5506.98
2019-07-26 21:01:22.066,8475.04
2019-07-26 21:01:27.783,5609.81
2019-07-26 21:01:32.345,4480.4
2019-07-26 21:01:36.985,4556.07
2019-07-26 21:01:43.083,5998.04
2019-07-26 21:01:49.563,6394.89
2019-07-26 21:01:57.827,8201.24
2019-07-26 21:02:06.770,8866.72
2019-07-26 21:02:15.103,8173.51
2019-07-26 21:02:23.023,7829.77
2019-07-26 21:02:29.765,6641.35
2019-07-26 21:02:38.925,9055.62
2019-07-26 21:02:44.746,5727.63
2019-07-26 21:02:51.230,6397.54
2019-07-26 21:03:00.283,8931.92
2019-07-26 21:03:05.063,4696.57
2019-07-26 21:03:10.047,4915.33
2019-07-26 21:03:14.907,4772.28
2019-07-26 21:03:22.745,7732.6
2019-07-26 21:03:27.884,5053.86
2019-07-26 21:03:32.823,4834.25
2019-07-26 21:03:39.207,6296.3
2019-07-26 21:03:48.084,8775.75
2019-07-26 21:03:57.105,8931.07
2019-07-26 21:04:02.185,4982.79
2019-07-26 21:04:10.307,7938.22
2019-07-26 21:04:17.247,6827.61
2019-07-26 21:04:23.125,5786.53
2019-07-26 21:04:31.224,7937.11
2019-07-26 21:04:40.203,8880.47
2019-07-26 21:04:44.884,4598.08
2019-07-26 21:04:49.184,4217.76
2019-07-26 21:04:56.844,7574.4
2019-07-26 21:05:02.308,5384.71
2019-07-26 21:05:11.203,8777.11
2019-07-26 21:05:17.744,6462.9
2019-07-26 21:05:25.863,8010.69
2019-07-26 21:05:34.404,8456.6
2019-07-26 21:05:43.307,8821.04
2019-07-26 21:05:49.124,5707.3
2019-07-26 21:05:55.065,5848.18
2019-07-26 21:06:01.426,6253.86
2019-07-26 21:06:09.024,7496.26
2019-07-26 21:06:17.306,8180.2
2019-07-26 21:06:26.323,8899.18
2019-07-26 21:06:35.383,8976.74
2019-07-26 21:06:39.663,4176.12
2019-07-26 21:06:43.925,4184.54
2019-07-26 21:06:52.563,8513.28
2019-07-26 21:06:57.286,4648.72
2019-07-26 21:07:05.645,8265.21
2019-07-26 21:07:10.848,5112.89
2019-07-26 21:07:15.184,4230.58
2019-07-26 21:07:22.983,7671.14
2019-07-26 21:07:29.323,6249.77
2019-07-26 21:07:37.883,8480.08
2019-07-26 21:07:42.168,4221.82
2019-07-26 21:07:50.985,8707.6
2019-07-26 21:07:58.545,7466.26
2019-07-26 21:08:07.626,9000.89
2019-07-26 21:08:12.323,4616.73
2019-07-26 21:08:20.627,8208.78
2019-07-26 21:08:29.205,8468.2
2019-07-26 21:08:36.303,6990.25
2019-07-26 21:08:40.507,4137.24
2019-07-26 21:08:49.264,8662.03
2019-07-26 21:08:55.083,5713.23
2019-07-26 21:08:59.907,4753.49
2019-07-26 21:09:08.963,8937.41
2019-07-26 21:09:17.925,8884.97
2019-07-26 21:09:25.883,7854.25
2019-07-26 21:09:30.606,4649.96
2019-07-26 21:09:35.367,4671.34
2019-07-26 21:09:44.024,8576.13
2019-07-26 21:09:52.323,8188.98
2019-07-26 21:10:01.303,8892.03
2019-07-26 21:10:06.343,4934.69
2019-07-26 21:10:15.187,8751.2
2019-07-26 21:10:24.283,8991.68
2019-07-26 21:10:33.143,8780.21
2019-07-26 21:10:41.465,8254.59
2019-07-26 21:10:47.705,6161.46
2019-07-26 21:10:55.783,7985.58
2019-07-26 21:11:02.523,6644.8
2019-07-26 21:11:07.763,5151.31
2019-07-26 21:11:16.843,8977.08
2019-07-26 21:11:21.904,4963.98
2019-07-26 21:11:30.143,8136.14
2019-07-26 21:11:34.424,4189.09
2019-07-26 21:11:41.265,6762.55
2019-07-26 21:11:47.163,5797.23
2019-07-26 21:11:56.150,8914.43
2019-07-26 21:12:04.523,8259.5
2019-07-26 21:12:10.923,6303.87
2019-07-26 21:12:19.904,8910.42
2019-07-26 21:12:28.943,8936.97
2019-07-26 21:12:37.963,8941.5
2019-07-26 21:12:43.163,5106.91
2019-07-26 21:12:48.985,5758.72
2019-07-26 21:12:55.006,5932.41
2019-07-26 21:13:04.024,8913.82
2019-07-26 21:13:13.090,8973.88
2019-07-26 21:13:20.850,7664.12
2019-07-26 21:13:29.063,8100.82
2019-07-26 21:13:33.807,4679.23
2019-07-26 21:13:42.503,8578.29
2019-07-26 21:13:51.524,8957.39
2019-07-26 21:13:59.784,8154.2
2019-07-26 21:14:08.585,8706.03
2019-07-26 21:14:17.703,9022.75
2019-07-26 21:14:22.625,4718.65
2019-07-26 21:14:27.125,4420.05
2019-07-26 21:14:33.086,5871.67
2019-07-26 21:14:40.784,7617.53
2019-07-26 21:14:48.565,7700.05
2019-07-26 21:14:54.468,5793.69
2019-07-26 21:15:00.543,5964.32
2019-07-26 21:15:09.447,8832.59
2019-07-26 21:15:14.305,4776.6
2019-07-26 21:15:22.963,8539.8
2019-07-26 21:15:27.263,4032.78
2019-07-26 21:15:32.903,5536.65
2019-07-26 21:15:37.145,4160.3
2019-07-26 21:15:41.863,4611.87
2019-07-26 21:15:47.763,5810.69
2019-07-26 21:15:53.403,5571.23
2019-07-26 21:16:01.404,7905.97
2019-07-26 21:16:08.847,7362.43
2019-07-26 21:16:16.844,7909.47
2019-07-26 21:16:23.683,6731.84
2019-07-26 21:16:29.983,6193.39
2019-07-26 21:16:39.125,9072.55
2019-07-26 21:16:43.425,4218.57
2019-07-26 21:16:50.844,7337.48
2019-07-26 21:16:59.503,8562.07
2019-07-26 21:17:08.287,8711.62
2019-07-26 21:17:12.103,3708.47
2019-07-26 21:17:18.785,6594.03
2019-07-26 21:17:26.163,7271.69
2019-07-26 21:17:31.283,5001.14
2019-07-26 21:17:39.849,8473.24
2019-07-26 21:17:44.547,4604.63
2019-07-26 21:17:53.106,8476.62
2019-07-26 21:17:57.443,4232.2
2019-07-26 21:18:06.083,8560.94
2019-07-26 21:18:14.183,8010.82
2019-07-26 21:18:21.083,6800.18
2019-07-26 21:18:27.603,6444.29
2019-07-26 21:18:31.883,4189.9
2019-07-26 21:18:36.385,4408.01
2019-07-26 21:18:43.303,6811.21
2019-07-26 21:18:52.264,8884.32
2019-07-26 21:18:58.605,6229.81
2019-07-26 21:19:07.145,8458.05
2019-07-26 21:19:11.783,4531.72
2019-07-26 21:19:20.363,8490.25
2019-07-26 21:19:25.144,4708.96
2019-07-26 21:19:34.023,8758.79
2019-07-26 21:19:42.663,8534.78
2019-07-26 21:19:51.570,8833.87
2019-07-26 21:19:57.586,5928.17
2019-07-26 21:20:02.364,4683.04
2019-07-26 21:20:08.605,6137.51
2019-07-26 21:20:15.704,7005.37
2019-07-26 21:20:22.927,7135.72
2019-07-26 21:20:30.805,7782.27
2019-07-26 21:20:38.863,7953.17
2019-07-26 21:20:47.743,8762.99
2019-07-26 21:20:56.183,8328
2019-07-26 21:21:05.185,8908.19
2019-07-26 21:21:10.725,5443.92
2019-07-26 21:21:16.903,6038.3
2019-07-26 21:21:21.305,4332.01
2019-07-26 21:21:27.745,6356.23
2019-07-26 21:21:36.746,8914.72
2019-07-26 21:21:45.646,8809.72
2019-07-26 21:21:54.304,8544.73
2019-07-26 21:21:59.566,5166.42
2019-07-26 21:22:08.504,8855.96
2019-07-26 21:22:13.107,4471.05
2019-07-26 21:22:20.845,7648.64
2019-07-26 21:22:29.563,8615.68
2019-07-26 21:22:38.023,8373.73
2019-07-26 21:22:47.244,9112.34
2019-07-26 21:22:51.686,4329.43
2019-07-26 21:23:00.343,8556.69
2019-07-26 21:23:09.230,8809.97
2019-07-26 21:23:17.504,8188.17
2019-07-26 21:23:21.986,4370.44
2019-07-26 21:23:26.544,4468.81
2019-07-26 21:23:35.463,8811.39
2019-07-26 21:23:44.666,9134.97
2019-07-26 21:23:52.584,7832.56
2019-07-26 21:24:00.583,7874.47
2019-07-26 21:24:07.943,7282.63
2019-07-26 21:24:13.406,5378.02
2019-07-26 21:24:19.825,6320.44
2019-07-26 21:24:25.647,5736.84
2019-07-26 21:24:29.883,4131.3
2019-07-26 21:24:38.805,8837.58
2019-07-26 21:24:46.863,7941.26
2019-07-26 21:24:54.183,7231.41
2019-07-26 21:25:03.823,9514.2
2019-07-26 21:25:08.503,4594.46
2019-07-26 21:25:16.564,7988.93
2019-07-26 21:25:21.207,4546.09
2019-07-26 21:25:25.464,4171.35
2019-07-26 21:25:33.246,7699.05
2019-07-26 21:25:41.606,8275.74
2019-07-26 21:25:46.564,4851.56
2019-07-26 21:25:54.823,8127.69
2019-07-26 21:26:03.464,8552.87
2019-07-26 21:26:12.163,8589.7
2019-07-26 21:26:16.905,4653.17
2019-07-26 21:26:25.844,8860.06
2019-07-26 21:26:34.803,8835.03
2019-07-26 21:26:41.325,6432.3
2019-07-26 21:26:50.306,8872.98
2019-07-26 21:26:55.146,4740.56
2019-07-26 21:27:00.725,5487.92
2019-07-26 21:27:08.645,7842.96
2019-07-26 21:27:12.766,4031.67
2019-07-26 21:27:21.464,8607.34
2019-07-26 21:27:30.684,9131.44
2019-07-26 21:27:39.825,9041.9
2019-07-26 21:27:47.183,7261.82
2019-07-26 21:27:55.684,8422.31
2019-07-26 21:28:00.043,4245.55
2019-07-26 21:28:08.843,8718.76
2019-07-26 21:28:17.686,8774.91
2019-07-26 21:28:26.563,8772.48
2019-07-26 21:28:35.484,8826.67
2019-07-26 21:28:39.945,4357.17
2019-07-26 21:28:44.564,4521.77
2019-07-26 21:28:51.203,6531.19
2019-07-26 21:29:00.344,9069.09
2019-07-26 21:29:09.207,8764.25
2019-07-26 21:29:13.643,4318.87
2019-07-26 21:29:21.885,8165.21
2019-07-26 21:29:28.605,6637.95
2019-07-26 21:29:32.623,3914.97
2019-07-26 21:29:38.424,5732.52
2019-07-26 21:29:46.443,7900.22
2019-07-26 21:29:52.606,6072.65
2019-07-26 21:29:57.587,4901.52
2019-07-26 21:30:02.108,4434.5
2019-07-26 21:30:10.186,7986.14
2019-07-26 21:30:14.683,4394.28
2019-07-26 21:30:21.848,7075.58
2019-07-26 21:30:26.603,4653.84
2019-07-26 21:30:31.427,4743.68
2019-07-26 21:30:39.743,8213.47
2019-07-26 21:30:44.026,4213.59
2019-07-26 21:30:48.963,4839.9
2019-07-26 21:30:55.908,6853.13
2019-07-26 21:31:04.804,8805.45
2019-07-26 21:31:13.264,8359.66
