y
3020.11
3223.61
3226.29
3228.93
3545.67
3259.47
3339.22
3008.25
2405.36
3226.55
2995.71
3374.78
3260.28
3029.45
2375.50
2937.28
1959.55
3082.49
2725.28
3328.64
3224.71
3311.44
3406.86
2520.35
2483.12
3121.24
3150.39
3287.24
3359.09
3239.51
2775.58
2371.36
2570.99
1940.82
2709.20
1948.28
3287.64
3396.98
2198.99
3219.69
3156.18
3223.17
2648.83
3261.98
2213.58
3320.38
3054.62
3177.81
2453.20
2043.20
2305.16
3244.89
2338.32
2071.05
2074.05
2514.81
2567.95
3137.94
3341.77
3131.14
3012.29
2703.57
3343.01
2426.81
2602.33
3426.22
2125.99
2259.11
2142.27
3080.41
2313.92
2245.08
2673.56
3329.06
3364.89
2280.46
3130.78
2854.90
2490.21
3061.72
3258.73
2114.82
2027.44
2985.37
2422.29
3215.29
2685.10
3107.57
3270.72
3174.95
2422.26
2554.29
2574.81
2982.08
3107.89
3256.00
3446.33
2001.60
1996.98
3271.57
2201.53
3311.51
2291.20
2091.64
3036.03
2650.23
3328.84
1997.90
3233.71
2911.22
3392.96
2173.28
3176.71
3283.16
2829.79
2069.25
3158.84
2479.99
2238.05
3268.63
3263.77
3082.11
2132.28
2118.62
3231.23
3126.67
3204.76
2176.71
3183.71
3208.86
3357.39
3091.83
2572.89
3083.32
2641.66
2313.14
3352.78
2167.70
3096.49
1934.14
2718.99
2541.61
3213.27
3231.80
2644.24
3415.11
3207.08
3316.30
2251.61
2416.84
2558.78
3412.97
3362.38
2987.64
3093.36
2104.25
3287.11
3397.20
3125.50
3240.13
3370.41
2112.76
2044.95
2463.22
3024.06
3082.65
2460.96
2449.80
3440.53
2238.89
3127.09
1972.48
2434.86
1981.85
2111.63
2480.61
2429.35
3136.99
2968.54
3080.53
2751.40
2582.94
3427.54
2017.65
2977.97
3284.44
3262.98
1855.20
2649.35
2942.07
2220.24
3287.20
2111.73
3181.94
1972.75
3336.69
3175.11
2786.41
2697.02
2036.92
2050.36
2788.23
3209.55
2560.42
3213.51
2113.81
3317.88
2153.91
3210.89
3291.39
3395.52
2516.96
2164.11
2662.95
2747.48
2821.41
3004.30
3096.33
3178.95
3213.74
3347.00
2352.50
2556.80
2036.68
2600.30
3479.24
3271.68
3327.94
2259.86
3341.04
2040.49
3040.80
3178.10
3237.79
3395.90
2061.60
3194.82
3366.64
3186.44
2105.35
2071.80
3402.12
3420.95
3026.19
3115.61
2950.49
2275.99
2669.67
2387.50
1988.06
3359.19
3082.46
2872.36
3486.10
2079.66
3142.56
2118.32
2045.97
3149.91
3271.99
2199.15
3098.03
3231.62
3252.61
2081.24
3227.34
3376.13
2638.83
3164.04
2100.43
2432.73
3104.32
1959.90
3269.01
3372.89
3323.95
2862.05
3122.16
2027.45
3332.62
3384.38
3343.90
3338.92
2061.76
2177.72
2610.22
3282.14
3267.20
2002.68
3229.48
2768.56
1861.10
2496.72
3106.84
2614.21
2253.85
2055.80
3127.08
2067.17
2845.44
2118.19
2199.73
3216.71
2037.91
2310.45
2863.18
3674.44
3246.22
2182.01
2138.41
1977.45
2602.72
3235.93
3334.28
2391.37
3015.46
2079.12
3255.86
3240.13
2623.72
3390.74
3101.95
3369.18
2164.19
1920.96
3224.38
3386.83
2455.78
2628.59
3233.42
2649.55
3091.96
2936.34
3411.09
3031.34
3310.61
3251.06
2195.15
2645.71
2424.50
3084.86
3261.67
3463.44
3255.59
2725.53
3149.38
3098.28
3212.19
3002.92
3413.39
3308.76
2752.92
3290.48
1931.65
2566.90
2912.41
3324.82
3281.31
3087.21
3264.55
2450.38
2400.01
3372.96
2814.87
2489.35
2011.64
3160.37
3299.59
3382.30
3070.86
3331.24
1963.84
3336.41
3191.17
3235.63
2023.11
3378.99
2532.01
3256.06
3338.53
2323.63
3384.70
2132.48
1872.39
2182.90
3138.42
2793.57
3227.41
3292.75
3271.10
3335.51
1959.74
3268.53
3382.42
1983.07
2185.58
1931.55
1998.82
3307.09
2030.18
2002.93
3256.90
3370.78
3313.27
3328.70
2661.98
2993.15
3285.65
2735.98
2022.74
2533.16
2769.91
3182.32
3042.82
2576.34
2983.97
2334.18
3147.92
3277.48
3178.71
3280.09
2689.41
3121.16
2585.82
3187.51
3197.96
3292.70
2353.75
3316.13
1933.37
3372.87
3166.13
3093.97
2223.74
2374.66
3107.37
2834.30
3340.10
3021.19
2417.34
3144.82
3115.63
1889.86
2702.77
2053.23
2299.46
2344.98
3364.72
3329.11
3208.08
3247.08
2302.90
3243.61
3395.13
2449.60
3350.87
3227.54
2766.29
2619.34
3227.12
3077.61
3375.09
3140.45
2632.74
2660.77
3350.65
2033.01
2195.09
2057.52
3241.30
2055.50
2775.68
3123.78
3340.13
2091.81
3405.85
2063.37
2817.51
3101.94
3390.79
3233.53
3233.57
3159.84
2751.49
3071.92
3283.60
1961.52
2058.37
2501.05
3053.03
3212.83
3126.61
2317.73
2767.81
2332.14
2554.51
2169.01
3316.98
2514.25
3390.20
1972.57
3252.03
3038.80
2113.11
3334.08
3229.77
3380.79
2391.15
2730.38
1915.02
3352.52
3227.53
3276.71
2751.88
2279.17
2154.36
2617.73
2410.59
3363.51
2137.08
3401.92
3207.93
2394.92
3417.49
3247.02
3237.99
3197.81
2369.08
3329.92
2102.36
3017.85
2023.82
2310.94
3303.91
3299.21
1854.94
3328.17
2239.78
2558.41
3017.74
1957.27
3264.55
1939.57
3318.99
3371.00
3211.66
3222.00
2436.33
3099.26
1965.43
3333.91
2258.65
3261.34
3043.39
3319.20
2950.86
1875.15
3225.18
1980.76
3155.36
3328.22
3170.66
3226.94
2431.69
3224.57
2623.90
2427.86
2028.46
2715.22
2476.84
2732.64
2110.38
2514.54
2380.24
2182.44
2699.31
2936.00
3235.14
3201.97
3230.82
3372.90
3475.48
2457.22
3141.30
3200.44
3000.44
3236.67
3094.57
2546.37
3322.23
2056.95
2251.53
2930.84
1976.46
3005.06
3205.53
1932.87
3224.34
3174.71
2418.15
2178.96
3196.05
3081.76
3386.02
2685.83
3127.36
3435.14
2137.65
2405.16
2678.35
3322.62
3246.82
3253.82
2468.14
3318.16
3288.37
3363.28
3306.80
2038.48
2001.29
1880.40
2668.86
3091.11
3278.50
3305.28
2788.41
2062.36
3241.59
2490.54
3135.70
2782.62
2349.25
3318.50
2204.86
2651.61
3316.46
3105.91
2849.91
2487.37
3340.90
1960.63
2576.38
3215.59
3366.91
3163.15
1891.66
3413.41
3393.54
3182.84
3217.28
1967.86
2775.34
3454.93
2217.72
2168.28
2902.24
3350.01
3450.23
3313.81
3462.52
3121.95
2517.68
2645.66
3274.34
2727.42
2003.75
3194.44
3239.36
2563.10
3187.51
3315.13
3375.82
1954.39
3337.30
2123.78
3372.18
3361.02
3293.37
3316.79
2171.93
3219.93
1950.78
2064.32
1901.34
3111.72
3316.90
3209.70
3319.87
2755.27
3192.59
3335.86
3212.25
2746.05
3081.34
3251.23
3281.02
3076.48
3233.49
2253.22
2049.93
2379.30
3289.82
1876.00
3222.82
2743.56
2975.07
2244.74
3107.92
3167.71
2530.39
2182.49
2118.36
2206.75
2340.82
3215.92
3232.28
3361.58
3276.06
3257.54
2672.58
2057.04
3388.75
3337.78
3383.37
3121.38
3218.14
2194.32
2269.26
3346.72
3398.24
3224.27
2067.08
3223.89
2115.45
2363.77
2917.78
3346.25
3347.11
2086.25
1980.21
2817.33
