x,Y
478,6832.24
479,6832.04
480,6831.7
481,6831.32
482,6831.1
483,6830.69
484,6830.62
485,6830.46
486,6829.7
487,6829.59
488,6829.5
489,6829.4
490,6829.27
491,6829.14
492,6829.06
493,6828.89
494,6828.62
495,6828.34
496,6827.89
497,6827.62
498,6827.38
499,6827.34
500,6826.34
501,6826.25
502,6826.01
503,6825.84
504,6825.66
505,6825.61
506,6825.59
507,6825.34
508,6825.14
509,6825.07
510,6824.94
511,6824.37
512,6824.07
513,6823.69
514,6823.49
515,6823.3
516,6823.12
517,6822.75
518,6822.44
519,6821.76
520,6821.12
521,6821.1
522,6820.78
523,6820.78
524,6820.53
525,6820.06
526,6819.8
527,6819.49
528,6818.99
529,6818.91
530,6817.93
531,6817.75
532,6817.55
533,6817.1
534,6816.79
535,6816.67
536,6816.66
537,6816.59
538,6816.48
539,6816.37
540,6816.29
541,6816.16
542,6816.09
543,6815.78
544,6815.52
545,6815.37
546,6815.28
547,6814.92
548,6814.9
549,6814.86
550,6814.11
551,6813.73
552,6813.49
553,6813.32
554,6813.1
555,6813.02
556,6812.95
557,6812.71
558,6812.54
559,6812.51
560,6812.36
561,6812.22
562,6812.16
563,6811.89
564,6811.27
565,6811.17
566,6811.03
567,6810.9
568,6810.66
569,6810.37
570,6810.25
571,6810.12
572,6809.98
573,6809.86
574,6809.79
575,6808.6
576,6808.22
577,6808.13
578,6807.6
579,6807.53
580,6807.48
581,6807.16
582,6806.43
583,6806.28
584,6806.01
585,6805.79
586,6805.5
587,6805.49
588,6805.14
589,6805.08
590,6805.01
591,6804.96
592,6804.95
593,6804.88
594,6804.49
595,6804
596,6803.56
597,6803.55
598,6801.51
599,6801.22
600,6801.12
601,6801
602,6800.31
603,6799.08
604,6798.99
605,6798.78
606,6798.53
607,6798.21
608,6797.57
609,6797.4
610,6797.04
611,6797.02
612,6796.68
613,6796.4
614,6796.22
615,6796.07
616,6795.41
617,6795.09
618,6794.83
619,6792.83
620,6792.77
621,6792.75
622,6792.74
623,6792.46
624,6792.44
625,6792.29
626,6792.17
627,6791.39
628,6791.36
629,6790.78
630,6790.53
631,6790.21
632,6790.2
633,6790.15
634,6789.99
635,6789.96
636,6789.36
637,6789.18
638,6788.89
639,6788.85
640,6788.61
641,6788.59
642,6788.51
643,6788.4
644,6788.29
645,6788.24
646,6788.01
647,6787.94
648,6787.56
649,6787.49
650,6787.2
651,6787.2
652,6787.03
653,6787.03
654,6787
655,6786.87
656,6786.41
657,6786.12
658,6785.83
659,6785.65
660,6785.58
661,6785.35
662,6785.21
663,6784.99
664,6783.86
665,6783.78
666,6782.67
667,6782.57
668,6782.55
669,6782.48
670,6782.24
671,6781.68
672,6781.68
673,6781.66
674,6781.38
675,6781.36
676,6780.75
677,6780.18
678,6779.95
679,6779.8
680,6779.8
681,6779.23
682,6779.07
683,6778.93
684,6778.9
685,6778.87
686,6777.84
687,6777.51
688,6777.48
689,6776.22
690,6776.1
691,6775.57
692,6775.27
693,6774.78
694,6774.23
695,6773.68
696,6773.17
697,6773.15
698,6772.98
699,6772.31
700,6772.13
701,6771.66
702,6771.64
703,6771.63
704,6771.48
705,6771.43
706,6771.33
707,6771.26
708,6771.2
709,6770.99
710,6770.77
711,6769.36
712,6769.35
713,6769.08
714,6768.74
715,6768.65
716,6768.6
717,6768.51
718,6767.91
719,6767.87
720,6767.62
721,6767.49
722,6767.34
723,6767.22
724,6766.77
725,6766.71
726,6766.39
727,6766.33
728,6766.07
729,6765.92
730,6765.37
731,6765.23
732,6765.11
733,6764.97
734,6764.77
735,6764.76
736,6764.51
737,6764.27
738,6764.27
739,6764.22
740,6763.56
741,6763.4
742,6763.37
743,6762.93
744,6762.91
745,6761.65
746,6761.58
747,6761.01
748,6760.88
749,6759.45
750,6758.85
751,6758.65
752,6758.52
753,6757.99
754,6757.96
755,6757.94
756,6757.41
757,6757.14
758,6756.93
759,6756.78
760,6755.55
761,6754.8
762,6754.52
763,6754.52
764,6754.34
765,6754.26
766,6753.7
767,6752.86
768,6752.5
769,6752.46
770,6751.82
771,6751.33
772,6751.23
773,6750.73
774,6750.7
775,6750.43
776,6750.31
777,6749.84
778,6749.57
779,6749.5
780,6749.42
781,6749.14
782,6748.99
783,6748.8
784,6748.68
785,6748.44
786,6748
787,6747.37
788,6747.15
789,6746.87
790,6746.72
791,6746.67
792,6746.12
793,6745.89
794,6745.86
795,6745.78
796,6745.73
797,6744.98
798,6744.62
799,6744.3
800,6743.98
801,6742.54
802,6741.73
803,6740.18
804,6739.93
805,6739.89
806,6739.88
807,6739.81
808,6739.51
809,6739.47
810,6739.17
811,6738.93
812,6738.22
813,6737.92
814,6737.43
815,6736.29
816,6735.41
817,6735.08
818,6734.62
819,6733.58
820,6732.54
821,6732.35
822,6732.09
823,6731.51
824,6731.45
825,6730.79
826,6730.23
827,6729.54
828,6728.4
829,6728.31
830,6727.71
831,6726.86
832,6725.93
833,6725.36
834,6724.93
835,6724.46
836,6724.29
837,6723.62
838,6723.58
839,6723.09
840,6723.03
841,6721.84
842,6721.37
843,6721.15
844,6720.84
845,6720.6
846,6719.56
847,6719.35
848,6716.62
849,6715.66
850,6714.87
851,6714.31
852,6713.7
853,6713.5
854,6713.07
855,6712.97
856,6712.85
857,6712.74
858,6712.68
859,6712.14
860,6711.68
861,6711.66
862,6711.48
863,6711.18
864,6710.26
865,6710.22
866,6710.04
867,6709.92
868,6709.58
869,6709.22
870,6708.28
871,6708.16
872,6708.08
873,6707.88
874,6707.63
875,6707.55
876,6707.42
877,6707.1
878,6706.5
879,6704.84
880,6704.67
881,6703.59
882,6703.1
883,6699.17
884,6698.17
885,6697.02
886,6696.87
887,6696.84
888,6696.68
889,6695.61
890,6695.03
891,6694.18
892,6694
893,6693.62
894,6693.45
895,6693.06
896,6693.04
897,6692.42
898,6691.15
899,6691.06
900,6690.89
901,6690.78
902,6690.49
903,6690.46
904,6689.84
905,6689.45
906,6688.78
907,6688.4
908,6688.27
909,6688.26
910,6687.94
911,6687.8
912,6687.75
913,6687.18
914,6684.58
915,6684.29
916,6683.51
917,6683.09
918,6682.94
919,6680.7
920,6680.67
921,6679.89
922,6679.65
923,6678.65
924,6677.68
925,6677.11
926,6676.24
927,6676.06
928,6675.12
929,6674.88
930,6673.35
931,6673.16
932,6672.22
933,6672.02
934,6671.1
935,6669.93
936,6669.77
937,6668.78
938,6668.45
939,6668.33
940,6667.95
941,6666.88
942,6665.72
943,6665.38
944,6665.19
945,6665
946,6663.53
947,6662.9
948,6662.52
949,6662.52
950,6661.52
951,6657.61
952,6657.56
953,6654.11
954,6652.01
955,6650.69
956,6649.77
957,6648.34
958,6648.06
959,6647.9
960,6647.68
961,6647.14
962,6645.91
963,6645.28
964,6645
965,6643.23
966,6642.72
967,6641.19
968,6639.62
969,6638.92
970,6638.69
971,6636.58
972,6634.15
973,6632.78
974,6632.08
975,6631.44
976,6630.89
977,6630.88
978,6630.47
979,6629.87
980,6629.03
981,6626.77
982,6626.61
983,6625.65
984,6623.08
985,6616.61
986,6616.31
987,6615.57
988,6609.95
989,6609.93
990,6607.57
991,6606.02
992,6595
993,6594.57
994,6590.07
995,6588.72
996,6588.08
997,6586.31
998,6586.07
999,6548.52
1000,6540.75
