x,y,,,,,,
732,2710.02,,,,,,
733,2641.65,,,,,,
734,6030.52,,,,,,
735,3400.64,,,,,,
736,1432.16,,,,,,
737,7434.41,,,,,,
738,2928.77,,,,,,
739,2130.01,,,,,,
740,3688.63,,,,,,
741,7559.66,,,,,,
742,4673.2,,,,,,
743,7877.39,,,,,,
744,6063.75,,,,,,
745,5597.69,,,,,,
746,3098.48,,,,,,
747,3476.07,,,,,,
748,1938.77,,,,,,
749,2391.29,,,,,,
750,3412.56,,,,,,
751,5939.13,,,,,,
752,2865.82,,,,,,
753,5851.56,,,,,,
754,1793.24,,,,,,
755,3036.02,,,,,,
756,3369.42,,,,,,
757,3994.87,,,,,,
758,5532.92,,,,,,
759,5185.23,,,,,,
760,7201.88,,,,,,
761,3015.99,,,,,,
762,3769.42,,,,,,
763,7994.04,,,,,,
764,2243.65,,,,,,
765,4201.7,,,,,,
766,3522.44,,,,,,
767,2898.85,,,,,,
768,3606.48,,,,,,
769,6514.08,,,,,,
770,6933.37,,,,,,
771,3282.68,,,,,,
772,4103.54,,,,,,
773,2857.5,,,,,,
774,2782.63,,,,,,
775,1811.91,,,,,,
776,5178.62,,,,,,
777,1653.62,,,,,,
778,2894.28,,,,,,
779,5237.11,,,,,,
780,4198.75,,,,,,
781,2444.59,,,,,,
782,6584.46,,,,,,
783,5156.32,,,,,,
784,4928.71,,,,,,
785,8357.32,,,,,,
786,5873.55,,,,,,
787,4938.27,,,,,,
788,3270.98,,,,,,
789,7488.08,,,,,,
790,2022.91,,,,,,
791,2388.4,,,,,,
792,4782.72,,,,,,
793,4749.66,,,,,,
794,2950.24,,,,,,
795,2073.25,,,,,,
796,5727.05,,,,,,
797,1499.61,,,,,,
798,2299.01,,,,,,
799,3702.11,,,,,,
800,2546.99,,,,,,
801,7219,,,,,,
802,1899.32,,,,,,
803,3191.05,,,,,,
804,3916.78,,,,,,
805,3974.74,,,,,,
806,1648.9,,,,,,
807,5560.43,,,,,,
808,2204.61,,,,,,
809,2754.1,,,,,,
810,1852.53,,,,,,
811,5496.68,,,,,,
812,3357.77,,,,,,
813,6431.86,,,,,,
814,6771.16,,,,,,
815,3372.97,,,,,,
816,2764.16,,,,,,
817,3752.69,,,,,,
818,4012.2,,,,,,
819,3730.44,,,,,,
820,2831.12,,,,,,
821,2101.97,,,,,,
822,2790,,,,,,
823,2757.69,,,,,,
824,5840.97,,,,,,
825,2348.6,,,,,,
826,2876.78,,,,,,
827,2778.9,,,,,,
828,5120.34,,,,,,
829,2617.35,,,,,,
830,2118.74,,,,,,
831,6334.82,,,,,,
832,2678.18,,,,,,
833,4630.21,,,,,,
834,2506.62,,,,,,
835,3113.88,,,,,,
836,5527.09,,,,,,
837,2617.89,,,,,,
838,2881.16,,,,,,
839,4650.44,,,,,,
840,3657.39,,,,,,
841,6764.68,,,,,,
842,4594.2,,,,,,
843,4513.76,,,,,,
844,2171.09,,,,,,
845,3522.75,,,,,,
846,6290.75,,,,,,
847,4311.63,,,,,,
848,4191.89,,,,,,
849,2736.34,,,,,,
850,1704.92,,,,,,
851,4278.99,,,,,,
852,2607.81,,,,,,
853,2430.71,,,,,,
854,4499.72,,,,,,
855,2556.37,,,,,,
856,2535.56,,,,,,
857,2598.28,,,,,,
858,3422.16,,,,,,
859,4115.41,,,,,,
860,2787.91,,,,,,
861,5909.88,,,,,,
862,8215.44,,,,,,
863,2673.04,,,,,,
864,7253.07,,,,,,
865,3388.93,,,,,,
866,3046.04,,,,,,
867,2094.3,,,,,,
868,2776.37,,,,,,
