x,y
459,6891.07
460,6921.46
461,6967.08
462,6958.64
463,6962.93
464,7009.82
465,6805.67
466,6952.83
467,7001.99
468,7071.42
469,6750.3
470,6944.13
471,7002.59
472,6940.96
473,6942.15
474,6861.66
475,6897.27
476,6786.27
477,6830.83
478,6869.99
479,6951.37
480,6824.24
481,6969.94
482,6929.96
483,6900.48
484,6687.43
485,6728.29
486,6830.86
487,6749.02
488,7081.84
489,7025.09
490,6947.84
491,6889.03
492,6949.77
493,6997.25
494,6889.77
495,7085.4
496,7050.58
497,6954.55
498,6928.28
499,6959.58
500,6860.3
501,6949.52
502,6783.67
503,7014.02
504,6888.59
505,6973.33
506,7028.85
507,7016.32
508,6971.81
509,6994.31
510,7074.51
511,6912.37
512,6866.33
513,7037.18
514,6890.37
515,6887.47
516,6989.29
517,6807.31
518,7044.58
519,7096.61
520,7007.36
521,6959.85
522,7037.79
523,6861.63
524,6906.7
525,7106.39
526,7005.67
527,7049.49
528,7061.69
529,6974.08
530,7024.32
531,7105.59
532,7077.02
533,7096.55
534,7000.9
535,7029.24
536,7083.58
537,7039.62
538,6926.92
539,7069.86
540,7048.91
541,6912.08
542,6881.38
543,6889.72
544,7059.28
545,7037.58
546,7118.49
547,6919.19
548,7309.3
549,7033.34
550,6868.16
551,7102.55
552,6970.07
553,7006.3
554,7054
555,7225.48
556,7046.68
557,7132.44
558,7102.92
559,6974.29
560,6910.48
561,7059.96
562,7028.15
563,7079.34
564,7072.01
565,7142.14
566,6946.27
567,7051.94
568,6881.02
569,7150.35
570,7097.47
571,7205.85
572,6926.45
573,7090.5
574,7005.7
575,7033.86
576,6984.72
577,6825.24
578,7050.32
579,7077.76
580,6807.94
581,6867.81
582,6967.22
583,7070.13
584,7065.96
585,7110.07
586,7012.21
587,6883.92
588,7000.67
589,6929.27
590,7025.58
591,7050.05
592,7048.02
593,6950.03
594,7081.79
595,6785.22
596,7011.53
597,7093.82
598,6930.2
599,7025.27
600,7041.23
601,6835.4
602,7005.46
603,6906.01
604,6806.97
605,7162.34
606,7080.61
607,6940.9
608,6878.56
609,7013.94
610,6791.96
611,6786.23
612,7044.41
613,6946.81
614,7022.22
615,6951.88
616,6847.22
617,6910.31
618,6762.97
619,6876.09
620,7005.83
621,6833.92
622,6944.38
623,6980.96
624,7038.2
625,6869.74
626,6922.39
627,6882.32
628,6942.66
629,6868.96
630,6893.64
631,7022.49
632,7125.5
633,7074.18
634,6819.68
635,6995.6
636,7002.19
637,6887.73
638,6820.68
639,7018.42
640,6964.43
641,7008.73
642,6814.26
643,6871.22
644,6813.25
645,7027.61
646,6910.31
647,7018.03
648,6893.24
649,6826.65
650,7027.58
651,6829.15
652,6744.74
653,7045.99
654,7040.08
655,6959.98
656,7009.09
657,6918
658,6866.83
659,6942.58
660,6834.32
661,6918.06
662,6973.91
663,6979.39
664,6743.14
665,6748.61
666,6927.69
667,6748.92
668,7002.46
669,6872.8
670,6987.01
671,6831.14
672,6976.83
673,7017.03
674,7056.65
675,6858.79
676,6878.78
677,6980.18
678,7019.74
679,7071.36
680,7025.12
681,6984.17
682,7025.67
683,6960.31
684,7039.45
685,6957.62
686,7039.03
687,6998.17
688,7057.03
689,6938.81
690,6990.17
691,6970.31
692,7118.6
693,6972.41
694,6932.22
695,6893.52
696,6807.51
697,7066.07
698,7010.65
699,6961.9
700,7018.5
701,7034.65
702,7005.55
703,6782.79
704,6976.55
705,7201.28
706,6950.67
707,7039.73
708,6891.74
709,6928.4
710,7019.31
711,6843.39
712,6987.7
713,6981.82
714,7079.21
715,6982.64
716,7014.09
717,6837.15
718,6985.93
719,6870.71
720,6839.52
721,6952.01
722,7038.02
723,6828.7
724,6985.63
725,7010.17
726,6967.44
727,6946.71
728,6932.18
729,6852.71
730,7021.54
731,7031.4
732,7039.41
733,6999.88
734,7068.66
735,6830.02
736,7054.5
737,6917.39
738,6904.05
739,6971.41
740,6826.53
741,7013.98
742,7019.33
743,7286.56
744,7055.78
745,6998.76
746,7074.82
747,7008.34
748,6907.58
749,7075.67
750,7093.98
751,7029.02
752,7074.05
753,7013.65
754,6922.75
755,6897.96
756,7099.52
757,6872.79
758,6971.09
759,7019.6
760,7038.74
761,6864.47
762,6957.28
763,6910.81
764,6905.15
765,6992.02
766,7009.88
767,7036.35
768,6987.78
769,7030.87
770,7079.44
771,6879.75
772,7013.7
773,7038.96
774,7098.08
775,7025.93
776,7150.38
777,7102.28
778,6863.61
779,6887.86
780,7118.11
781,7033.35
782,7091.51
783,7030.2
784,6927.96
785,6995.16
786,6906.16
787,6975.16
788,7067.4
789,7045.12
790,7025.96
791,6946.73
792,6810.73
793,6825.77
794,6994.11
