x
984.2294921875
919.26953125
973.53125
649.58984375
543.201171875
805.0146484375
911.552734375
964.0830078125
952.0791015625
718.970703125
943.41015625
574.9111328125
852.3974609375
733.4072265625
722.4814453125
529.7529296875
512.404296875
977.7197265625
671.3330078125
848.5224609375
782.4833984375
852.8818359375
510.0458984375
952.01953125
638.404296875
867.0888671875
935.2919921875
730.7607421875
693.55078125
730.693359375
660.8525390625
616.93359375
533.0634765625
575.166015625
628.7841796875
661.91015625
526.630859375
878.9052734375
954.9013671875
989.8369140625
536.2353515625
719.466796875
832.9365234375
594.8125
832.14453125
920.9150390625
617.4990234375
634.662109375
542.5009765625
578.9462890625
764.1484375
717.443359375
923.55078125
694.23828125
663.3828125
862.650390625
555.5341796875
588.6630859375
917.7978515625
624.6181640625
892.4501953125
906.3525390625
870.9560546875
723.1376953125
556.083984375
763.7841796875
592.8935546875
689.21875
921.1396484375
889.8505859375
515.8232421875
728.8828125
909.287109375
948.7490234375
789.029296875
823.2314453125
905.0517578125
838.2529296875
893.853515625
534.06640625
774.685546875
523.7490234375
717.34375
600.880859375
873.392578125
905.6064453125
618.529296875
925.3115234375
889.23828125
659.5283203125
599.005859375
759.232421875
885.125
539.404296875
665.7841796875
610.658203125
609.44921875
839.44140625
524.8818359375
669.560546875
857.443359375
557.70703125
640.1474609375
721.6953125
892.3125
675.6201171875
690.83203125
986.333984375
529.2939453125
628.568359375
711.09375
981.509765625
707.2626953125
893.64453125
815.3173828125
623.0556640625
985.6455078125
602.4853515625
993.9033203125
535.3994140625
913.1044921875
894.5869140625
786.9013671875
733.26953125
743.279296875
899.236328125
903.2529296875
716.6357421875
512.7294921875
609.53515625
506.513671875
985.6728515625
573.9951171875
778.623046875
774.5419921875
545.4638671875
773.6787109375
951.6669921875
529.974609375
641.169921875
947.1923828125
651.3994140625
916.810546875
661.96484375
703.109375
596.57421875
525.55859375
596.7783203125
622.1240234375
929.130859375
635.1396484375
606.998046875
695.10546875
747.6748046875
851.869140625
917.6845703125
823.7626953125
621.5830078125
927.9931640625
647.6416015625
915.0458984375
662.9443359375
569.6708984375
725.3837890625
888.7080078125
921.8642578125
569.546875
644.87890625
721.3203125
748.8603515625
985.2763671875
548.9296875
954.138671875
882.474609375
881.6923828125
760.8017578125
935.126953125
782.02734375
611.310546875
890.333984375
733.9912109375
795.1650390625
817.0400390625
800.68359375
823.1005859375
728.015625
587.2333984375
778.4892578125
575.458984375
660.177734375
751.3603515625
564.056640625
541.0283203125
610.615234375
714.009765625
623.052734375
529.3134765625
841.46875
566.38671875
893.1845703125
769.5498046875
751.3603515625
791.685546875
573.45703125
777.9794921875
818.9775390625
949.7490234375
754.625
597.6865234375
926.6533203125
922.39453125
908.3818359375
745.8505859375
532.841796875
842.919921875
697.806640625
636.259765625
816.5361328125
840.3935546875
748.390625
809.390625
992.9150390625
551.947265625
776.759765625
849.79296875
986.3046875
620.8876953125
656.416015625
536.794921875
562.0107421875
503.9677734375
604.033203125
634.732421875
527.2900390625
593.0810546875
765.2900390625
662.173828125
581.4365234375
507.765625
529.5576171875
571.9931640625
575.5849609375
563
567.5888671875
535.5751953125
578.701171875
606.6484375
608.5908203125
646.353515625
937.2236328125
816.5576171875
794.5908203125
545.8310546875
930.65625
589.224609375
630.0498046875
905.6611328125
722.400390625
595.015625
969.6103515625
619.5595703125
533.611328125
837.6416015625
863.2255859375
883.3203125
598.0830078125
582.544921875
615.796875
778.486328125
933.572265625
910.828125
625.232421875
969.078125
515.8271484375
977.7626953125
625.3203125
552.939453125
506.64453125
682.0810546875
593.0478515625
698.783203125
503.0029296875
714.29296875
671.22265625
679.1875
813.7294921875
543.5166015625
651.296875
722.4814453125
594.4189453125
783.0966796875
921.8076171875
724.943359375
755.6962890625
673.8876953125
558.3369140625
850.2666015625
729.48046875
568.833984375
564.7783203125
840.392578125
598.24609375
851.8154296875
941.89453125
769.56640625
502.7138671875
912.7880859375
503.2666015625
990.4501953125
503.169921875
860.142578125
700.2138671875
852.033203125
719.466796875
822.150390625
751.3701171875
902.125
516.0087890625
559.4013671875
679.5341796875
538.0771484375
711.1474609375
747.419921875
583.2421875
784.7421875
672.666015625
772.265625
822.0810546875
556.083984375
914.7724609375
607.50390625
801.55859375
594.9033203125
837.2490234375
919.26953125
596.12890625
804.8271484375
792.3662109375
818.6162109375
575.51171875
616.8369140625
916.2392578125
623.140625
818.2568359375
856.275390625
508.234375
887.533203125
828.6201171875
909.5927734375
528.4296875
537.6982421875
725.96484375
735.015625
827.5869140625
735.015625
618.248046875
990.2919921875
778.4951171875
990.2919921875
768.3388671875
902.7275390625
863.486328125
570.3955078125
571.0107421875
711.09375
533.33984375
