a,b
0.17402725000010832,0.03019999999999993
0.1745874400003231,0.030399999999999927
0.17477543899985903,0.030599999999999926
0.1750218020000034,0.030799999999999925
0.1750974890001089,0.030999999999999923
0.17540725000071689,0.031199999999999922
0.17546774800030107,0.03139999999999992
0.1754713319999155,0.03159999999999992
0.1756065440004022,0.03179999999999992
0.17577201599999626,0.03199999999999992
0.17639633500039054,0.032199999999999916
0.17705282000042644,0.032399999999999915
0.17713053500028764,0.032599999999999914
0.17738704399926064,0.03279999999999991
0.1776115970005776,0.03299999999999991
0.17815345300004992,0.03319999999999991
0.17825812700016286,0.03339999999999991
0.17899081599989586,0.03359999999999991
0.17900992800059612,0.033799999999999907
0.17916555400006473,0.033999999999999905
0.17936037100025715,0.034199999999999904
0.17971921099979227,0.0343999999999999
0.18021868399955565,0.0345999999999999
0.18039547899934405,0.0347999999999999
0.18051652899976034,0.0349999999999999
0.1807364639998923,0.0351999999999999
0.18078753999998298,0.0353999999999999
0.181271406999997,0.035599999999999896
0.18134097599977395,0.035799999999999894
0.18190133000007336,0.03599999999999989
0.1819161969999996,0.03619999999999989
0.18193770499965467,0.03639999999999989
0.18223543699969014,0.03659999999999989
0.1825475959999494,0.03679999999999989
0.1829291839999314,0.03699999999999989
0.18400043600001936,0.037199999999999886
0.18404561100010142,0.037399999999999885
0.18416994100061856,0.037599999999999884
0.1842245930001809,0.03779999999999988
0.1844337180000366,0.03799999999999988
0.18504934399993545,0.03819999999999988
0.18512928200016177,0.03839999999999988
0.1853461029995742,0.03859999999999988
0.1854338790001293,0.038799999999999876
0.18570323200003713,0.038999999999999875
0.1858076829998936,0.039199999999999874
0.18594493600085116,0.03939999999999987
0.18612198699975124,0.03959999999999987
0.18614492799997606,0.03979999999999987
0.18627382000067882,0.03999999999999987
0.18637558499995066,0.04019999999999987
0.1865433610000764,0.04039999999999987
0.18671263800024462,0.040599999999999865
0.18703560399990238,0.040799999999999864
0.18705655799999477,0.04099999999999986
0.18741949500054034,0.04119999999999986
0.18751907600017148,0.04139999999999986
0.18768127199996343,0.04159999999999986
0.18790781600000628,0.04179999999999986
0.18812793899996905,0.04199999999999986
0.18856071899972449,0.042199999999999856
0.18892807100019127,0.042399999999999854
0.18910192600014852,0.04259999999999985
0.1892811960005929,0.04279999999999985
0.18940450299999156,0.04299999999999985
0.18952035199981765,0.04319999999999985
0.18966875900014202,0.04339999999999985
0.18988655300017854,0.04359999999999985
0.19010710599999925,0.043799999999999846
0.19022524100000737,0.043999999999999845
0.19023146000017732,0.044199999999999844
0.19031915599998683,0.04439999999999984
0.19061029299973598,0.04459999999999984
0.19065253699955065,0.04479999999999984
0.1908609949998663,0.04499999999999984
0.1908916060000081,0.04519999999999984
0.19105209299999615,0.045399999999999836
0.19107141499989666,0.045599999999999835
0.1914223760004461,0.045799999999999834
0.1915105730004143,0.04599999999999983
0.19153773499999716,0.04619999999999983
0.1915763450006125,0.04639999999999983
0.19192011500001627,0.04659999999999983
0.19214779300000373,0.04679999999999983
0.1931755300001896,0.04699999999999983
0.19370855600027426,0.047199999999999825
0.1941566379999955,0.047399999999999824
0.1943946510000103,0.04759999999999982
0.19460348000006888,0.04779999999999982
0.19466363499998351,0.04799999999999982
0.19474603999969986,0.04819999999999982
0.1947911289998956,0.04839999999999982
0.19492891000027157,0.04859999999999982
0.19513996299974679,0.048799999999999816
0.19573256199987554,0.048999999999999815
0.19601187399985065,0.04919999999999981
0.1960831250000865,0.04939999999999981
0.196300804999737,0.04959999999999981
0.19660838800064084,0.04979999999999981
0.19663593699999637,0.04999999999999981
0.19666026899994904,0.05019999999999981
0.1967048330002399,0.050399999999999806
0.19671322900012456,0.050599999999999805
0.19677634299932834,0.050799999999999804
0.19691889699970488,0.0509999999999998
0.19720612799937953,0.0511999999999998
0.19733410599974377,0.0513999999999998
0.19741994299965882,0.0515999999999998
0.19742073399993387,0.0517999999999998
0.19770111700017878,0.051999999999999796
0.19783914200002073,0.052199999999999795
0.19838953600014975,0.052399999999999794
0.1985096760001852,0.05259999999999979
0.1985429229998772,0.05279999999999979
0.1986187659999814,0.05299999999999979
0.19868713899995782,0.05319999999999979
0.198691417000191,0.05339999999999979
0.19879642999967473,0.05359999999999979
0.19966341899998952,0.053799999999999785
0.19975017499928072,0.053999999999999784
0.1997846120000304,0.05419999999999978
0.20126135900045483,0.05439999999999978
0.20163619599952654,0.05459999999999978
0.20169282400001975,0.05479999999999978
0.201738344999967,0.05499999999999978
0.20177985000009357,0.05519999999999978
0.20195021600011387,0.055399999999999776
0.20206357000006392,0.055599999999999775
0.20209337199992206,0.05579999999999977
0.20221598500029359,0.05599999999999977
0.20247051099977398,0.05619999999999977
0.20259172000032777,0.05639999999999977
0.20267761099967174,0.05659999999999977
0.20274452200010273,0.05679999999999977
0.20285554300062358,0.056999999999999766
0.20334505599976183,0.057199999999999765
0.2034531170002083,0.057399999999999764
0.20362494999972114,0.05759999999999976
0.20369613999991998,0.05779999999999976
0.2038398639999741,0.05799999999999976
0.20408274500005064,0.05819999999999976
0.20415148899974156,0.05839999999999976
0.2042773979999879,0.058599999999999756
0.20477925200000868,0.058799999999999755
0.20481930000005377,0.058999999999999754
0.2049225420005314,0.05919999999999975
0.2058640310000328,0.05939999999999975
0.20624179100013862,0.05959999999999975
0.20639698099967063,0.05979999999999975
0.20668353500002468,0.05999999999999975
0.20694735400002173,0.06019999999999975
0.20735391499965772,0.060399999999999746
0.20761795399999983,0.060599999999999744
0.20771732399998655,0.06079999999999974
0.20821509699999297,0.06099999999999974
0.20838072300011845,0.06119999999999974
0.20842589100038822,0.06139999999999974
0.20922318400062068,0.06159999999999974
0.20992355500038684,0.06179999999999974
0.210011895000207,0.061999999999999736
0.21012026500011416,0.062199999999999735
0.21016849300031026,0.06239999999999973
0.2102936499995849,0.06259999999999974
0.2103155700000059,0.06279999999999974
0.21032531299988477,0.06299999999999975
0.2108641639997586,0.06319999999999976
0.21091146899993873,0.06339999999999976
0.21097278699971866,0.06359999999999977
0.2116458620002959,0.06379999999999977
0.2117539270002453,0.06399999999999978
0.21180598299997655,0.06419999999999979
0.21199714899921673,0.06439999999999979
0.21207143900028314,0.0645999999999998
0.21215608599959523,0.0647999999999998
0.2121727590001683,0.06499999999999981
0.21246717999974862,0.06519999999999981
0.21247254599984444,0.06539999999999982
0.21262974999990547,0.06559999999999983
0.2126627779998671,0.06579999999999983
0.21298822999960976,0.06599999999999984
0.21301248800000394,0.06619999999999984
0.2135207450000962,0.06639999999999985
0.21396880599991164,0.06659999999999985
0.21432548699999643,0.06679999999999986
0.21483791699995436,0.06699999999999987
0.2149162040000192,0.06719999999999987
0.2154940929995064,0.06739999999999988
0.21561134999956266,0.06759999999999988
0.2159858019999774,0.06779999999999989
0.2160133819998009,0.0679999999999999
0.21604256399996302,0.0681999999999999
0.21604818600008002,0.0683999999999999
0.21622607699998753,0.06859999999999991
0.2162465900000825,0.06879999999999992
0.2163673690001815,0.06899999999999992
0.21645417400031874,0.06919999999999993
0.216528952999397,0.06939999999999993
0.21676512300018658,0.06959999999999994
0.21677240099961637,0.06979999999999995
0.21707692300060444,0.06999999999999995
0.21722597100051644,0.07019999999999996
0.21745950700005778,0.07039999999999996
0.21755416599989985,0.07059999999999997
0.2178608199997143,0.07079999999999997
0.21805644300002314,0.07099999999999998
0.21831042099995557,0.07119999999999999
0.21848797399979958,0.07139999999999999
0.21854107400031353,0.0716
0.2189231849999942,0.0718
0.21905199100001482,0.07200000000000001
0.2190585859998464,0.07220000000000001
0.21908968199977608,0.07240000000000002
0.21937516699927073,0.07260000000000003
0.2195333199997549,0.07280000000000003
0.2198625059997994,0.07300000000000004
0.21992551399944205,0.07320000000000004
0.22025128099994618,0.07340000000000005
0.22085031400001753,0.07360000000000005
0.22096804800003156,0.07380000000000006
0.22123314899999968,0.07400000000000007
0.22135791999971843,0.07420000000000007
0.22151630300049874,0.07440000000000008
0.22162654900012058,0.07460000000000008
0.2217218120003963,0.07480000000000009
0.2217500899996594,0.0750000000000001
0.22209593100001257,0.0752000000000001
0.2223686429999816,0.0754000000000001
0.22251199399988764,0.07560000000000011
0.22267837799972767,0.07580000000000012
0.2227112849996047,0.07600000000000012
0.22319392099984725,0.07620000000000013
0.22337295399984214,0.07640000000000013
0.22393475399985618,0.07660000000000014
0.223942289999286,0.07680000000000015
0.2239576339998166,0.07700000000000015
0.2241966189999971,0.07720000000000016
0.2244050189999598,0.07740000000000016
0.22450183899945841,0.07760000000000017
0.22462175400005435,0.07780000000000017
0.22471884800006592,0.07800000000000018
0.2247547980005038,0.07820000000000019
0.22485523100021965,0.07840000000000019
0.224947659999998,0.0786000000000002
0.2251369119999822,0.0788000000000002
0.22515428199994858,0.07900000000000021
0.22551690700038307,0.07920000000000021
0.22564080000000786,0.07940000000000022
0.22579793400000625,0.07960000000000023
0.22583746999998766,0.07980000000000023
0.2263057570003184,0.08000000000000024
0.22640893499919912,0.08020000000000024
0.22666636200005996,0.08040000000000025
0.2266943260001426,0.08060000000000025
0.22691420399996787,0.08080000000000026
0.22705210099957185,0.08100000000000027
0.2271559350001553,0.08120000000000027
0.22729770199975974,0.08140000000000028
0.2274958019997939,0.08160000000000028
0.22763405300065642,0.08180000000000029
0.22789994599997954,0.0820000000000003
0.22839320999992196,0.0822000000000003
0.22847465600011674,0.0824000000000003
0.22851171000002068,0.08260000000000031
0.22915978699984407,0.08280000000000032
0.22976928100001714,0.08300000000000032
0.23038310699939757,0.08320000000000033
0.23074454800007516,0.08340000000000033
0.23077371600004426,0.08360000000000034
0.2308629019998989,0.08380000000000035
0.23102502900019317,0.08400000000000035
0.23104181199960294,0.08420000000000036
0.23120493199985503,0.08440000000000036
0.23121746599986182,0.08460000000000037
0.23131452899997385,0.08480000000000038
0.23153391900018505,0.08500000000000038
0.2318861650001054,0.08520000000000039
0.2322136259999752,0.08540000000000039
0.23221377699996992,0.0856000000000004
0.2324285160002546,0.0858000000000004
0.23262561800038384,0.08600000000000041
0.2327954040001714,0.08620000000000042
0.23291570599997158,0.08640000000000042
0.23308129199995165,0.08660000000000043
0.23346857699971224,0.08680000000000043
0.2336716929994509,0.08700000000000044
0.23398381900005916,0.08720000000000044
0.23405456700038485,0.08740000000000045
0.23451985299999478,0.08760000000000046
0.23456654500023433,0.08780000000000046
0.2345918620003431,0.08800000000000047
0.23460953199992218,0.08820000000000047
0.23468213000023752,0.08840000000000048
0.2353797430000668,0.08860000000000048
0.23541769299998805,0.08880000000000049
0.2354915290000008,0.0890000000000005
0.2357520300001852,0.0892000000000005
0.2357926539998516,0.0894000000000005
0.23584776899951976,0.08960000000000051
0.23584814500009088,0.08980000000000052
0.23589773399999103,0.09000000000000052
0.236047580999994,0.09020000000000053
0.23616762799974822,0.09040000000000054
0.23622457400000485,0.09060000000000054
0.23633925299964176,0.09080000000000055
0.2363505349994739,0.09100000000000055
0.23642237000012756,0.09120000000000056
0.2365529419998893,0.09140000000000056
0.23658726699977706,0.09160000000000057
0.236862729999757,0.09180000000000058
0.23701540399997612,0.09200000000000058
0.23709296999999196,0.09220000000000059
0.23713820300008592,0.09240000000000059
0.23720311800002492,0.0926000000000006
0.23724888599997485,0.0928000000000006
0.23727028200028144,0.09300000000000061
0.23736421800003882,0.09320000000000062
0.23764042200036783,0.09340000000000062
0.23784694899995884,0.09360000000000063
0.23791785000003074,0.09380000000000063
0.23796944300011091,0.09400000000000064
0.23801162300014767,0.09420000000000064
0.23839973800022563,0.09440000000000065
0.23846198900002946,0.09460000000000066
0.2386508090000916,0.09480000000000066
0.2387438600007954,0.09500000000000067
0.23888597699988168,0.09520000000000067
0.23910497399992892,0.09540000000000068
0.23922653699992225,0.09560000000000068
0.2395283969999582,0.09580000000000069
0.23960121199979767,0.0960000000000007
0.23961974300073052,0.0962000000000007
0.24022983799932263,0.09640000000000071
0.2404176180007198,0.09660000000000071
0.24043306800012942,0.09680000000000072
0.24061332199994467,0.09700000000000072
0.24082200300017576,0.09720000000000073
0.24086088900003233,0.09740000000000074
0.24104009299981044,0.09760000000000074
0.2415208749998783,0.09780000000000075
0.2415226509999684,0.09800000000000075
0.24155268899994553,0.09820000000000076
0.2419893700002831,0.09840000000000076
0.24204617099985626,0.09860000000000077
0.24214652299997397,0.09880000000000078
0.24223710500064044,0.09900000000000078
0.24226983000016844,0.09920000000000079
0.24229517300000225,0.0994000000000008
0.2423611950000577,0.0996000000000008
0.2425706750000245,0.0998000000000008
0.2427087530004428,0.10000000000000081
0.24322107899979528,0.10020000000000082
0.24342366299970308,0.10040000000000082
0.24344037199989543,0.10060000000000083
0.24352561500018055,0.10080000000000083
0.2437501049999895,0.10100000000000084
0.24401183600002696,0.10120000000000084
0.24412225899959594,0.10140000000000085
0.2442101440001352,0.10160000000000086
0.24456082400047308,0.10180000000000086
0.2447107909999886,0.10200000000000087
0.2450253349999798,0.10220000000000087
0.24509064100038813,0.10240000000000088
0.24535617500032458,0.10260000000000088
0.24554772800001956,0.10280000000000089
0.24578247499994177,0.1030000000000009
0.245841819000006,0.1032000000000009
0.24604851699996289,0.10340000000000091
0.24608406700008345,0.10360000000000091
0.24634955300007277,0.10380000000000092
0.24638752300006672,0.10400000000000093
0.24665089899986015,0.10420000000000093
0.24671245999979874,0.10440000000000094
0.24681776299985358,0.10460000000000094
0.24762559099963255,0.10480000000000095
0.24785902999974496,0.10500000000000095
0.24787600999979986,0.10520000000000096
0.24807140600023558,0.10540000000000097
0.24820850100059033,0.10560000000000097
0.24827230800019606,0.10580000000000098
0.24841534099959972,0.10600000000000098
0.2486440840002615,0.10620000000000099
0.24882436700045218,0.106400000000001
0.24914460700000518,0.106600000000001
0.24919203699982972,0.106800000000001
0.2497428920000857,0.10700000000000101
0.25012765300016326,0.10720000000000102
0.25012956699993083,0.10740000000000102
0.250433540999893,0.10760000000000103
0.2504913900002066,0.10780000000000103
0.2505606539998553,0.10800000000000104
0.25080891799962046,0.10820000000000105
0.25093034900010025,0.10840000000000105
0.25114175099952263,0.10860000000000106
0.2512577659999806,0.10880000000000106
0.25127595300000394,0.10900000000000107
0.2515308450001612,0.10920000000000107
0.25153140700001586,0.10940000000000108
0.2518463440001142,0.10960000000000109
0.2518566560002,0.10980000000000109
0.2519315979998282,0.1100000000000011
0.25205193599958875,0.1102000000000011
0.252095226000165,0.11040000000000111
0.25225561699971877,0.11060000000000111
0.2522789000004195,0.11080000000000112
0.25231913899915526,0.11100000000000113
0.25235251599997355,0.11120000000000113
0.2524925429997893,0.11140000000000114
0.2525014350003403,0.11160000000000114
0.252796038999918,0.11180000000000115
0.2528269370000089,0.11200000000000115
0.2528450099998736,0.11220000000000116
0.2528796520000469,0.11240000000000117
0.252916330000005,0.11260000000000117
0.2530006530000719,0.11280000000000118
0.25316473500060965,0.11300000000000118
0.2532370670005548,0.11320000000000119
0.2534428849999131,0.1134000000000012
0.2537818050000169,0.1136000000000012
0.2538280469998426,0.1138000000000012
0.2538411019995692,0.11400000000000121
0.25384979899990867,0.11420000000000122
0.25392655600080616,0.11440000000000122
0.2541199620000043,0.11460000000000123
0.25432803999956377,0.11480000000000123
0.25458197399984783,0.11500000000000124
0.2549783340000431,0.11520000000000125
0.2550786529998277,0.11540000000000125
0.2552789669998674,0.11560000000000126
0.2553863809998802,0.11580000000000126
0.2556113919999916,0.11600000000000127
0.2558884139998554,0.11620000000000127
0.2559302239999397,0.11640000000000128
0.25603908999983105,0.11660000000000129
0.25625597500038566,0.11680000000000129
0.2566134740000052,0.1170000000000013
0.2566179120003653,0.1172000000000013
0.2567898970000897,0.11740000000000131
0.2568902089997209,0.11760000000000131
0.25692780700001094,0.11780000000000132
0.2570429779998449,0.11800000000000133
0.25707835699995485,0.11820000000000133
0.25714796300007947,0.11840000000000134
0.25718970099978833,0.11860000000000134
0.25722365899946453,0.11880000000000135
0.2572244550000278,0.11900000000000135
0.2574178800005029,0.11920000000000136
0.25741969699993206,0.11940000000000137
0.25748019000002387,0.11960000000000137
0.25761765800007197,0.11980000000000138
0.2579527779998898,0.12000000000000138
0.25801259300010315,0.12020000000000139
0.25802342500003306,0.1204000000000014
0.258113952000258,0.1206000000000014
0.25846139199984464,0.1208000000000014
0.25863471399952687,0.12100000000000141
0.2588682800000015,0.12120000000000142
0.2592469789997267,0.12140000000000142
0.25925637600084883,0.12160000000000143
0.259372051000355,0.12180000000000143
0.25940823999985696,0.12200000000000144
0.2594513359999837,0.12220000000000145
0.2594611160002387,0.12240000000000145
0.25961545999962254,0.12260000000000146
0.25965063700004976,0.12280000000000146
0.2596719299999677,0.12300000000000147
0.25974905800012493,0.12320000000000147
0.25978808400009257,0.12340000000000148
0.2601031990000138,0.12360000000000149
0.26010548400017797,0.12380000000000149
0.2602260539999861,0.1240000000000015
0.2606362529998023,0.1242000000000015
0.2606759359996431,0.12440000000000151
0.2606920309999623,0.12460000000000152
0.2607529440001599,0.12480000000000152
0.26081249100002424,0.12500000000000153
0.2609932459999982,0.12520000000000153
0.2611107620000439,0.12540000000000154
0.2612052289996427,0.12560000000000154
0.2612163960002363,0.12580000000000155
0.26121986499993,0.12600000000000156
0.26129430799937836,0.12620000000000156
0.26137781699981133,0.12640000000000157
0.26150976400003856,0.12660000000000157
0.2620851850000463,0.12680000000000158
0.26208788000000993,0.12700000000000158
0.2625008519999028,0.1272000000000016
0.26256875799936097,0.1274000000000016
0.26274864400056686,0.1276000000000016
0.2627695350001886,0.1278000000000016
0.2628152359993692,0.1280000000000016
0.26291205800043826,0.12820000000000162
0.26309935400001905,0.12840000000000162
0.2631120510004621,0.12860000000000163
0.26317084199945384,0.12880000000000164
0.26319191799984765,0.12900000000000164
0.2633552540000892,0.12920000000000165
0.26344322499971895,0.12940000000000165
0.26361243200062745,0.12960000000000166
0.2636881930002346,0.12980000000000166
0.26395058600019183,0.13000000000000167
0.2641124880001371,0.13020000000000168
0.2641508279999698,0.13040000000000168
0.2643972189998749,0.1306000000000017
0.2647073170001022,0.1308000000000017
0.2647718050002368,0.1310000000000017
0.2648543180002889,0.1312000000000017
0.26496886699987954,0.1314000000000017
0.2651010369991127,0.13160000000000172
0.2652377840004192,0.13180000000000172
0.265271101000053,0.13200000000000173
0.2652915159999907,0.13220000000000173
0.26543011399917305,0.13240000000000174
0.2658440390000578,0.13260000000000174
0.26603937199979555,0.13280000000000175
0.26613431800024046,0.13300000000000176
0.26625066899941885,0.13320000000000176
0.26629639600014343,0.13340000000000177
0.26634433600065677,0.13360000000000177
0.266372844000216,0.13380000000000178
0.2663755849998779,0.13400000000000178
0.26643524400060414,0.1342000000000018
0.2665778539999337,0.1344000000000018
0.26663911699984055,0.1346000000000018
0.26671156299994436,0.1348000000000018
0.26733969800034174,0.1350000000000018
0.2674008120002327,0.13520000000000182
0.26764261200014516,0.13540000000000182
0.26830435800002306,0.13560000000000183
0.2683219970003847,0.13580000000000184
0.26843206300009115,0.13600000000000184
0.26845931100024245,0.13620000000000185
0.2685680160002448,0.13640000000000185
0.26871609299996635,0.13660000000000186
0.2687818629999583,0.13680000000000186
0.2690734280004108,0.13700000000000187
0.2692114619999302,0.13720000000000188
0.26926739799995403,0.13740000000000188
0.26965377500073373,0.1376000000000019
0.26973885699953826,0.1378000000000019
0.2700274070002706,0.1380000000000019
0.27004070000020874,0.1382000000000019
0.27005583100003605,0.1384000000000019
0.27016653900000165,0.13860000000000192
0.2702535070002341,0.13880000000000192
0.2704370680003194,0.13900000000000193
0.27056190599978436,0.13920000000000193
0.2706225830006588,0.13940000000000194
0.27073110900005304,0.13960000000000194
0.27095743999961996,0.13980000000000195
0.2712143400003697,0.14000000000000196
0.2712225450004553,0.14020000000000196
0.2712900709999957,0.14040000000000197
0.2714020690000325,0.14060000000000197
0.2715527759996803,0.14080000000000198
0.27159089800011316,0.14100000000000198
0.2717166290003661,0.141200000000002
0.27183867800067674,0.141400000000002
0.2718869279997307,0.141600000000002
0.27196262899997237,0.141800000000002
0.27204733500002476,0.142000000000002
0.27208703500002684,0.14220000000000202
0.27209702000004654,0.14240000000000202
0.2721584119999534,0.14260000000000203
0.2723641669999779,0.14280000000000204
0.2723855550002554,0.14300000000000204
0.27244819499992445,0.14320000000000205
0.2726382079999894,0.14340000000000205
0.27318369499971595,0.14360000000000206
0.273249468999893,0.14380000000000207
0.27328095899997606,0.14400000000000207
0.2734362820001479,0.14420000000000208
0.27344024000012723,0.14440000000000208
0.27363235800021357,0.1446000000000021
0.27368396099973324,0.1448000000000021
0.27371430299990607,0.1450000000000021
0.2739734310002859,0.1452000000000021
0.2740339190004306,0.1454000000000021
0.2740800160008803,0.14560000000000212
0.27409091200001967,0.14580000000000212
0.2741027319998466,0.14600000000000213
0.27410732099997404,0.14620000000000213
0.27419941499965717,0.14640000000000214
0.27439704599987635,0.14660000000000215
0.27454570200006856,0.14680000000000215
0.27462465899952804,0.14700000000000216
0.27466865400000984,0.14720000000000216
0.2748980890000894,0.14740000000000217
0.2750881470001332,0.14760000000000217
0.27533511899991936,0.14780000000000218
0.2754875110000512,0.14800000000000219
0.27560494399949675,0.1482000000000022
0.27560515999994095,0.1484000000000022
0.2757053079999423,0.1486000000000022
0.27587387900007343,0.1488000000000022
0.2759068360001038,0.14900000000000221
0.2759694060005131,0.14920000000000222
0.27633403499999076,0.14940000000000223
0.2764343409999128,0.14960000000000223
0.27649982899947645,0.14980000000000224
0.27691300600008617,0.15000000000000224
0.27693565199979275,0.15020000000000225
0.2771538690001307,0.15040000000000225
0.2774032359998273,0.15060000000000226
0.27740599399930943,0.15080000000000227
0.2775644429999602,0.15100000000000227
0.27801925700009633,0.15120000000000228
0.2780193270000382,0.15140000000000228
0.2781840649995502,0.1516000000000023
0.2781972009997844,0.1518000000000023
0.27838342500012914,0.1520000000000023
0.27870742100003554,0.1522000000000023
0.27873684399997956,0.1524000000000023
0.27888787500069157,0.15260000000000232
0.2790591459997813,0.15280000000000232
0.2791006479999396,0.15300000000000233
0.27910962799978734,0.15320000000000233
0.2792526330003966,0.15340000000000234
0.27926030199978413,0.15360000000000235
0.27930728499995894,0.15380000000000235
0.2794244739999385,0.15400000000000236
0.2797725050004374,0.15420000000000236
0.2799982720002845,0.15440000000000237
0.28006849799930933,0.15460000000000237
0.28032502899986866,0.15480000000000238
0.280366850000064,0.15500000000000239
0.2804436269998405,0.1552000000000024
0.2806100759999026,0.1554000000000024
0.28067986399946676,0.1556000000000024
0.28093925600023795,0.1558000000000024
0.2809482460002073,0.15600000000000241
0.28134874299985313,0.15620000000000242
