x,y
698,2103.17
699,1982.84
700,3655.71
701,2107.44
702,2113.37
703,1998.95
704,2714.86
705,2311.07
706,2848.54
707,3049.20
708,3325.52
709,3321.47
710,2178.82
711,2587.08
712,2270.08
713,3356.73
714,2485.34
715,2117.72
716,2046.70
717,3013.84
718,2061.07
719,2942.28
720,3169.51
721,3157.14
722,1968.97
723,3288.51
724,1971.89
725,2906.73
726,2174.93
727,3129.01
728,3180.22
729,3189.56
730,3204.02
731,2630.35
732,2430.38
733,2570.71
734,3300.73
735,3182.52
736,2044.26
737,3100.13
738,3152.79
739,3283.36
740,3134.60
741,3208.58
742,1926.23
743,3299.29
744,3196.24
745,2275.80
746,3275.26
747,2582.23
748,2488.44
749,2273.90
750,3268.86
751,3228.30
752,3295.70
753,3301.18
754,3176.73
755,3294.46
756,3108.00
757,2752.04
758,3302.16
759,3167.34
760,1910.10
761,3308.89
762,3289.52
763,2676.86
764,3216.01
765,2530.24
766,2203.96
767,3303.06
768,2448.44
769,3383.55
770,2503.16
771,3290.42
772,3295.10
773,3032.71
774,2504.53
775,2575.44
776,3180.48
777,3298.94
778,3179.72
779,2738.75
780,3083.99
781,1994.71
782,2787.33
783,2972.05
784,2322.74
785,3095.83
786,2582.35
787,3186.71
788,2500.24
789,2171.65
790,3273.84
791,3128.41
792,3262.10
793,3061.72
794,3269.91
795,3181.64
796,2984.97
797,2011.17
798,3201.21
799,2036.41
800,2195.68
801,3195.60
802,2588.91
803,2096.19
804,1961.41
805,2624.05
806,3007.00
807,3003.31
808,3314.61
809,3126.72
810,2967.90
811,2611.89
812,2047.14
813,2146.20
814,2485.35
815,2076.86
816,2635.28
817,3187.94
818,3387.32
819,2422.28
820,3195.97
821,2790.59
822,2010.11
823,2690.31
824,2445.54
825,2575.32
826,3183.95
827,2653.23
828,2300.06
829,3019.91
830,3288.94
831,3239.69
832,1936.87
833,1821.16
834,1870.88
835,3230.14
836,2645.63
837,3122.87
838,2224.38
839,3133.25
840,3129.54
841,3079.70
842,2760.98
843,2033.04
844,2582.87
845,3284.58
846,3106.51
847,3178.63
848,3184.29
849,2441.66
850,2377.73
851,3148.18
852,1951.53
853,2760.81
854,2779.87
855,3123.94
856,3226.47
857,3280.55
858,3063.33
859,2047.86
860,2344.36
861,3327.44
862,3130.21
863,2469.91
864,3283.85
865,3321.11
866,2366.24
867,2737.32
868,2491.23
869,2228.99
870,3301.88
871,2808.17
872,3127.29
873,1971.72
874,2308.65
875,3277.35
876,3348.36
877,2945.86
878,2282.94
879,2699.87
880,3118.24
881,2645.75
882,2493.72
883,1969.12
884,2327.69
885,1894.72
886,2626.78
887,3296.97
888,2077.00
889,2120.21
890,3112.22
891,3109.63
892,3188.93
893,3211.59
894,3264.68
895,3298.14
896,3242.56
897,2066.74
898,3243.81
899,2156.07
900,3189.94
901,3128.63
902,3228.20
903,2996.34
904,2068.80
905,2958.80
906,3278.46
907,3230.61
908,2438.90
909,3215.68
910,2191.98
911,3229.68
912,3146.71
913,3272.92
914,3235.05
915,1968.17
916,2158.18
917,2837.61
918,2208.09
919,3187.85
920,2149.90
921,1851.98
922,2898.20
923,2577.09
924,3232.86
925,2182.59
926,2131.91
927,3210.24
928,2032.23
929,3258.06
930,2116.16
931,3053.30
932,3297.67
933,3076.21
934,2397.69
935,3200.75
936,3071.48
937,3322.30
938,3292.24
939,3120.44
940,2569.21
941,3336.61
942,2708.63
943,3316.13
944,3089.10
945,3336.92
946,3260.55
947,1897.84
948,2624.05
949,3288.97
950,2006.46
951,3272.82
952,3368.02
953,2612.98
954,3194.36
955,3204.22
956,3270.19
957,2628.49
958,2251.05
959,2066.37
960,3315.64
961,2707.72
962,3172.25
963,3266.31
964,2070.39
965,3185.04
966,2367.73
967,1956.42
968,3020.61
969,2207.53
970,3167.90
971,2357.40
972,3137.38
973,3100.91
974,3152.56
975,2591.94
976,2815.45
977,2266.79
978,3198.99
979,3028.65
980,3125.58
981,3170.96
982,2615.11
983,3017.81
984,2975.36
985,3110.13
986,2040.84
987,2716.20
988,2679.98
989,2188.95
990,3142.42
991,3166.78
992,1954.60
993,3182.74
994,3239.14
995,2632.08
996,2599.83
997,3248.60
998,2187.50
999,2274.89
1000,3108.91
