@requestId,@xrayTraceId,@duration,@timestamp
61005a5c-f3a6-4cdd-8078-9b64edbb3a17,1-5d250bf4-5ec7801e065eb8fa49cc318a,2065.36,2019-07-09 21:49:42.142
aa88de62-37dd-48ca-9b70-e4948c1a4192,1-5d250bf7-329dc85a33224cfcac629b72,2270.95,2019-07-09 21:49:45.502
7f9bb548-5e7e-4da7-9130-c5c182298319,1-5d250bfa-136f34dc90ad48ece643384c,1692.57,2019-07-09 21:49:48.299
329d830b-ca16-451b-9c3d-166df9e33fe6,1-5d250bfd-2ef7c57a00688bb9fd011557,3509.54,2019-07-09 21:49:52.901
9ff93538-703d-448f-9d15-7bcd64760407,1-5d250c01-e9135922f4240ba84027b26a,2373.84,2019-07-09 21:49:56.361
1000e51d-e297-453f-8f83-472c026b2b3a,1-5d250c05-57a9c6e819269b608b4bce94,5241.56,2019-07-09 21:50:02.704
ad3f7b78-ce57-4fed-991b-c4620cc83045,1-5d250c0b-34fd25401e845a8327bda981,7076.58,2019-07-09 21:50:10.882
294929d6-5040-439e-95f7-cc179b53d66b,1-5d250c13-a1db02c4e19b4c28d40a1718,4922.32,2019-07-09 21:50:16.901
092dcbcf-d99e-4bb0-bf1d-398d74127523,1-5d250c19-2aa903e0c94032101251eacc,4158.42,2019-07-09 21:50:22.142
42487eba-a4c1-4057-9597-8b6ff105c289,1-5d250c1f-9eb7e45353ad822d0bfffee5,7001.82,2019-07-09 21:50:30.259
9b05b99a-8cbd-4d36-b496-111cdcf1ce8b,1-5d250c27-af5da52c198b6c20ca1adf5c,4505.46,2019-07-09 21:50:35.841
388e6f97-2cb3-4943-b4f1-5f8a4f435fc0,1-5d250c2c-85297ad60a44e9a6a38ee399,5035.23,2019-07-09 21:50:41.981
43533102-b91e-4731-a36d-dfbab59b4abd,1-5d250c33-a7ef6a45d030f0ada46beaed,2871.6,2019-07-09 21:50:45.966
84d8ee9b-d2ee-4f54-bcd0-84bd7aa2ba6d,1-5d250c37-d4f6a47fdc0e99c4978a0f84,8108.41,2019-07-09 21:50:55.161
9f212661-b531-4ce3-a74f-3f55afc4dcd1,1-5d250c40-ecd2b745188db9d1f184028c,2876.1,2019-07-09 21:50:59.121
1f49da10-b23c-41af-add4-a07f9aa0c3ab,1-5d250c44-4dbaa338d5bcd2aaa5686f26,7130.07,2019-07-09 21:51:07.359
55b8b498-319c-4b33-a909-e60852c67312,1-5d250c4c-f8efa9408e94578038113af8,8140.48,2019-07-09 21:51:16.579
b19dc17b-873f-4655-abbe-4543040ba2de,1-5d250c55-240063a8ffdace99b1ddb88b,6726.19,2019-07-09 21:51:24.383
318513cd-ae40-42f2-b224-ec8bc108e827,1-5d250c5d-0c3fd7d728a35eceaa093b63,3342.39,2019-07-09 21:51:28.807
b0eb43a4-ab4b-4a4c-9059-7822cc09de60,1-5d250c61-21af4d605fc58ca06e381010,6524.24,2019-07-09 21:51:36.421
82e68e4f-7c51-40b4-a46e-a74edb8db694,1-5d250c69-36ac2e14ef251600956c1b36,3037.84,2019-07-09 21:51:40.562
3531dd21-03b8-4b12-9564-4efdb6483af3,1-5d250c6d-ceef8885d39591a6f9204c9e,2274.76,2019-07-09 21:51:43.940
418c23a4-84d3-411e-ae4e-6af228eca505,1-5d250c71-329d5e505a97d4a49b1d5544,2413.76,2019-07-09 21:51:47.442
0d7f2118-a292-4c09-8aa3-d99f6571db7e,1-5d250c74-80f46650f9e9065c2ca4e9e6,4134.61,2019-07-09 21:51:52.663
2148ed69-0005-43fa-8b19-1123da9882ee,1-5d250c79-5b04c61e3d9b1004bedbef88,5295.86,2019-07-09 21:51:59.043
6d2813f4-1407-49bc-a30d-709d237f86dd,1-5d250c80-4657c0dbb85597ad500d95ca,1821.11,2019-07-09 21:52:01.942
a7f5bb72-e45d-4915-b71c-413f3417cf0d,1-5d250c83-12b4defb834f4abcc1eda6ef,2809.21,2019-07-09 21:52:05.839
4c5e0387-a386-442f-b143-8294213be996,1-5d250c86-72c9b4a1e6eabcfc1f9b8849,5292.43,2019-07-09 21:52:12.219
d70fb036-ec51-4b93-8c58-2e15da1eaf4b,1-5d250c8d-6dc96f560afddf2ccdbdc450,7640.34,2019-07-09 21:52:20.943
f8c8c6f9-d2ab-4e1b-a3ea-993f2910ce5d,1-5d250c96-298de92b3068ce68aef365c7,6515.95,2019-07-09 21:52:28.542
a4a54b67-a647-408a-b81c-c7faeee03475,1-5d250c9d-bae688f18aec61c636ff844a,2042.34,2019-07-09 21:52:31.681
3bfb05ef-cb41-48fe-9197-1770aef68fce,1-5d250ca0-6089961490b7793e41982766,1703.28,2019-07-09 21:52:34.480
52f5e68d-abea-4371-871e-c02e360b5650,1-5d250f0c-b660c961c52f1e197fc11d2d,2000.15,2019-07-09 22:02:54.419
f7cbb7c5-259b-461d-95a6-0c458f67b89c,1-5d250f0f-001cc9800846f2303abc74e0,3426.51,2019-07-09 22:02:58.921
e6f4bdfd-1030-490c-958f-a544cda1191c,1-5d250f14-6e39796b458b73c72eb10bbe,7309.49,2019-07-09 22:03:07.342
40a4025c-73ba-4041-805f-ace1b7d8ea83,1-5d250f1c-b6762acc1e500b601a08a41c,1954.16,2019-07-09 22:03:10.382
11b1663b-3c2c-4e29-9c3a-ea1e52d35cd0,1-5d250f1f-0015f93781ff8dfe556c062c,2587.85,2019-07-09 22:03:14.061
f47556c9-9a66-4431-8cd2-33b848a702a4,1-5d250f23-24da2137f78fa5e5ab6345ad,4749,2019-07-09 22:03:19.901
b4ab4931-1081-43ac-a1b4-bd89fb7b326e,1-5d250f29-ed95d37cc8892004737d9b11,4106.75,2019-07-09 22:03:25.100
d5fce349-9b50-4ee9-bc88-8b25c75425e5,1-5d250f2e-f79b6c059ea06c4c930a0bff,5126.92,2019-07-09 22:03:31.322
160aa054-b4ca-44e7-86b3-85b4a1ada1a3,1-5d250f34-e2268d84e19a12db549e77dd,7022.56,2019-07-09 22:03:39.442
ed64fb0a-e3e8-422a-b173-edcaaf6e91d2,1-5d250f3c-39b59ec09bf4312516356790,3673.56,2019-07-09 22:03:44.219
735f0fda-3608-4ebd-8290-fa59b5b2c555,1-5d250f41-8b70011696b5d2c7628472e2,3188.99,2019-07-09 22:03:48.502
52262377-5c29-4e36-9efd-097c24a3cb52,1-5d250f45-d02f4cde5489fa3e972567dc,3008.52,2019-07-09 22:03:52.622
3d6d6074-84de-475b-b5a6-1fe269394f22,1-5d250f49-0db8eda29f74f6507a10c2ea,7140.81,2019-07-09 22:04:00.880
c6c9035b-3f6b-4313-9a11-1a5dd9b82e20,1-5d250f51-5e23098b8f6000d01dcf9a8f,7858.15,2019-07-09 22:04:09.822
1bde1f5f-c8d8-4224-bb83-db5f301840ff,1-5d250f5a-8f1ceebc2a44aaaa7546d954,4665.29,2019-07-09 22:04:15.580
1d4e202b-c96f-47a3-93a3-e0a3ec915193,1-5d250f60-0ec3ff28d5083ef7bcdea309,6634.16,2019-07-09 22:04:23.301
8cf21b21-8b72-42de-96ac-9d80ab7a3b03,1-5d250f68-e579729654d33390f1508dea,2741.35,2019-07-09 22:04:27.139
51ec5f1d-70f9-4669-b25a-5be4e3d3881c,1-5d250f6c-5df34fadac516e7bccb4adf3,6137.03,2019-07-09 22:04:34.379
b06f0b20-7c44-4314-a9eb-c0a6eb1aef7a,1-5d250f73-54f0e223b85dd3a63cf4856f,6306.22,2019-07-09 22:04:41.760
36b88add-4efb-42e7-8696-93a3ff1a0dcd,1-5d250f7a-b4a90626089507c09a161332,3024.73,2019-07-09 22:04:45.879
f6f04ec7-d30e-41d6-87f4-3bbdc998e0e4,1-5d250f7e-e99d1c42045e5400e16b966a,5302.96,2019-07-09 22:04:52.267
0f538910-420c-4f4d-9fae-092811b2ee48,1-5d250f85-16d597caf82c675727d5138f,4736.6,2019-07-09 22:04:58.119
2f6804c8-b77d-46e8-8718-26f814560893,1-5d250f8b-2d6d06634cb1c9a76720daec,2751.22,2019-07-09 22:05:01.962
71882453-ab8a-49a8-8790-a05734127c37,1-5d250f8f-a6d95df0bf4a146c538588ea,5174.43,2019-07-09 22:05:08.222
f3cae357-107c-4cf0-a244-c6a9d424d6ba,1-5d250f95-c5948003bab5d3e6ed169a63,4149.17,2019-07-09 22:05:13.460
b74ad4af-93c3-40ec-8f21-1f3e4482bd25,1-5d250f9a-a4060593e76997922f5bd275,5066.67,2019-07-09 22:05:19.699
afc0514e-d189-48e1-8b24-eeb8ee3ec8aa,1-5d250fa0-d7a71d1032162e404c438220,2319.45,2019-07-09 22:05:23.102
5df05ed5-4840-4442-8f6c-48412971c34e,1-5d250fa4-ba9029c8b1b1e5a0b99fe740,2255.9,2019-07-09 22:05:26.479
562f3566-79f9-478a-8b50-50e62f669236,1-5d250fa7-08f16607c197d71f88cd0ce5,4002.7,2019-07-09 22:05:31.582
bd882c7f-d17a-44ee-86d8-96e0f42776f5,1-5d250fac-d2d42efbede39467c8f74509,3126.38,2019-07-09 22:05:35.802
c3887ceb-e115-444f-a99b-eb28fb065b2a,1-5d250fb0-24a273b017537cd23238b55e,2397.74,2019-07-09 22:05:39.303
7d677ab9-d9f0-4153-8dc4-86f666c6c4a0,1-5d250fb4-7947bcb97a856463e69c0710,3936.21,2019-07-09 22:05:44.339
2dd74c88-cf85-42f7-b8a8-0a73a0fb33b1,1-5d250fb9-bfb49db0fbf339dbee9faafa,6208.37,2019-07-09 22:05:51.639
3264bdec-19d3-4a52-bbee-b53dca697366,1-5d250fc0-31fd7511b17ca4b4c5cd5f38,5189.59,2019-07-09 22:05:57.902
b4e5ec0c-4d2d-4090-aa5b-bb13ef352c08,1-5d250fc7-56d05690b340ea5d15fe8a5c,7620.79,2019-07-09 22:06:06.659
1b4bc577-1e09-4261-99ad-235ffb7db732,1-5d250fcf-3b59e93682f36efac07883f6,5583.99,2019-07-09 22:06:13.341
236fa218-2e5a-45e4-8a56-896be766b2fa,1-5d250fd6-bc0a73d4a9930364ce267068,4314.33,2019-07-09 22:06:18.740
89311082-1aa0-4783-a74b-4e940549a045,1-5d250fdb-bf6919ce4cc1bc0776146ec9,2791.95,2019-07-09 22:06:22.620
01813a80-6e6b-4ee6-bee6-554065bf30c4,1-5d250fdf-68812946b6f4650edce90d06,2653.42,2019-07-09 22:06:26.363
a9c6e321-e011-4971-8f07-3d06025a226f,1-5d250fe3-77eaae7036315bfc87cb8d91,6378.25,2019-07-09 22:06:33.843
66931c7c-286f-47a5-b966-01383c51c69d,1-5d250fea-e3784ae5152362a540571742,2534.34,2019-07-09 22:06:37.462
414afc65-ddfb-463b-82e7-b99a241c5b53,1-5d250fee-dfaa6a4c01fcfb86c1d83ba4,6120.78,2019-07-09 22:06:44.662
9029a369-ad48-4b56-a1f7-5673ea94efc5,1-5d250ff5-b895e22cbbadaec83fc06324,5973.54,2019-07-09 22:06:51.723
d2d43aaa-395a-4a40-9296-89c481beee7b,1-5d250ffc-bc3fa7438aa68d064c86d0e9,3471.22,2019-07-09 22:06:56.307
d32d6735-398b-4e84-a17b-3785977ec691,1-5d251001-b6ad587a58e0eb6040371b2c,1548.06,2019-07-09 22:06:58.940
50384209-f3fd-47d2-9c52-2204ee40b409,1-5d251004-a219a4dc475873523e9d0294,3821.02,2019-07-09 22:07:03.842
d3430cd6-71cb-4be2-a47d-ec3a8d6ecbe7,1-5d251008-e44c98821998ec46f416c7ae,4754.18,2019-07-09 22:07:09.699
3fbab49b-7998-4255-a8c8-be09f195783d,1-5d25100e-b3fdde15d3eb22bd42982e2f,2946.33,2019-07-09 22:07:13.739
f83af81f-f479-42d2-93f9-b93ca571af46,1-5d251012-09ee0aad6269e94e6e484ed9,2819.89,2019-07-09 22:07:17.639
111a22f0-2cd9-42e4-96d4-7fbb4ab06054,1-5d251016-cddbad86b5caf252cc1bfb4c,3961.06,2019-07-09 22:07:22.699
84e88ac4-140a-4942-9e35-66322e1bfac9,1-5d25101b-e7779aebe9269418cc5a7729,4388.48,2019-07-09 22:07:28.180
790d9d02-37dd-4300-afd5-53ace9d78619,1-5d251021-11a1716a272d80316789d4fe,2515.06,2019-07-09 22:07:31.799
2680843f-6731-43b8-a481-0df06b1dd493,1-5d251024-429e4ff572686c13a584669c,2799.28,2019-07-09 22:07:35.699
78e714e3-4370-4039-a03c-3261f6761b7f,1-5d251028-ee3ff75c6e1905406e10b0f4,2119.83,2019-07-09 22:07:38.919
86a036a2-69f0-494f-a887-82d6846003b9,1-5d25102c-4d2100a2876e893e7818ddb7,5307.79,2019-07-09 22:07:45.320
5eeedb51-bc72-48db-be9c-8c2f9a7a1902,1-5d251032-a420a290bb0784d88b300a30,2694.24,2019-07-09 22:07:49.100
660e83ae-2e4c-434f-b49e-20fea6c2447f,1-5d251036-ebe80f68bea141cc80347694,2418.42,2019-07-09 22:07:52.623
7e6e6087-42a7-43f8-ab58-099723bd48e9,1-5d251039-e9bc1c18e620522abcee1cac,5765.82,2019-07-09 22:07:59.482
4058e286-8dfe-425b-aead-fb7c9414852d,1-5d251040-77208d50aac37948600961f8,2947.63,2019-07-09 22:08:03.521
a24f6e44-ad33-4be1-ae0e-a4eb8c530eb8,1-5d251044-a620b9d48957210cab63b50c,3098.53,2019-07-09 22:08:07.720
14b9afc2-467b-439f-8644-597cc1e919b2,1-5d251048-fcd4aa06ecc0cd12749b5428,3039.65,2019-07-09 22:08:11.842
6970003f-3e17-49ab-8188-c333a72676d5,1-5d25104c-30475f263261c4dc00e4aaba,4902.85,2019-07-09 22:08:17.860
908068ee-08ac-472c-a9aa-733eee9953e4,1-5d251052-603219a6d693e7462b20bfd0,3197.07,2019-07-09 22:08:22.161
03317eb5-0243-441c-827e-5c96c28ff612,1-5d251057-ed591592c2d8cdaa3529366c,8079.19,2019-07-09 22:08:31.321
98de9f5c-4064-4907-97ba-64b9d401b28a,1-5d251060-a07ec966138f9b91ceb663c7,6210.8,2019-07-09 22:08:38.622
85f97d5d-01de-4edf-b997-35d52dab9b8a,1-5d251067-cbf1065d760d6dfedccddcaa,8088.12,2019-07-09 22:08:47.819
86898c6c-4e03-4bb2-9c7e-49abada67b63,1-5d251070-5315f3a829d67f702e20af78,3769.99,2019-07-09 22:08:52.662
b4018cb4-26a2-4318-85d6-da1e03aaaddc,1-5d251075-9a315d804d730fa08479c7a0,6454.47,2019-07-09 22:09:00.201
15985cba-087d-4a2a-93ef-52eb2cc46e98,1-5d25107d-68453858ef6e954e5cbce15f,2692.51,2019-07-09 22:09:03.983
de2b14e9-0cd3-4ce9-93e8-765df1d7e8eb,1-5d251081-24367718c3bc512c6b3da8a4,2815.18,2019-07-09 22:09:07.901
15d5e13a-5010-4994-abaa-9b55a3e6401c,1-5d251085-8a59940098d94e8056e9e380,2532.6,2019-07-09 22:09:11.522
d64728fc-a2db-45c4-a8b5-64ae1de78968,1-5d251088-9805a64446a47c94e39708fe,2749.02,2019-07-09 22:09:15.362
1395080b-a4e9-434b-9567-7f107cd45db9,1-5d25108c-6c33e35647a79dc76da713a5,1590.94,2019-07-09 22:09:18.062
21b20d16-7d72-4f6b-86a6-cad3bf69ded8,1-5d25108f-2cb8c48dece862d405b089b9,2487.73,2019-07-09 22:09:21.661
91420bfb-6250-42c4-98de-a70fdc05c538,1-5d251092-f454b34010e90de89a5a7778,1742.59,2019-07-09 22:09:24.503
10fbccf0-1176-4383-ac40-3455def901ca,1-5d251095-c74d6c5cdffe6a088d6ef604,3030.3,2019-07-09 22:09:28.642
16aa0564-c885-4b1d-8c1c-6f3a3571cce6,1-5d251099-8ea77f965fcdf5ef8cc0dbc6,2900.17,2019-07-09 22:09:32.640
20099487-17e7-420a-89f3-c09ee8969a3e,1-5d25109d-21943dc3218eb14298a12820,3403.76,2019-07-09 22:09:37.141
fb0947ce-3dd9-4eab-a5a6-4d95320dfc3e,1-5d2510a2-78588264a111eba98e7fc597,8284.32,2019-07-09 22:09:46.523
0cc1c1c5-32cb-4065-97d5-2bb9bb489c7d,1-5d2510ab-35410ae30dc4db438e2e9d19,4314.02,2019-07-09 22:09:51.940
57011866-54b3-427f-a3eb-751bb536b2b3,1-5d2510b1-c40c756a68aee5876a2f7625,2674.58,2019-07-09 22:09:55.700
af7f6b6b-ca7e-484c-8017-86fbc26be529,1-5d2510b4-af40b7019c0c8204d5a1e693,3819.82,2019-07-09 22:10:00.619
79732856-2c19-472b-aadd-46ad12f2b428,1-5d2510b9-2d69547aad305dd0cbff7ea0,4388.23,2019-07-09 22:10:06.080
1fdc5dcd-25b2-4431-8d6f-1e37e44f302a,1-5d2510bf-5c036346689ea0bcd4626194,4542,2019-07-09 22:10:11.719
8bc2d7a1-2487-4abe-a37e-d64b70149c16,1-5d2510c4-c8af61729712936820e1b034,3805.72,2019-07-09 22:10:16.621
208d1240-ef9a-4d72-98c9-5574e41b18d3,1-5d2510c9-6343a43cd59971da82edfdee,6490.75,2019-07-09 22:10:24.221
a08815a3-d203-4db2-911e-0ee529b0c19d,1-5d2510d1-893c44ac2c6ff9c7ecd6f7a9,4092.79,2019-07-09 22:10:29.401
e4341c10-05d9-43f3-bc52-6961d4c80d0e,1-5d2510d6-b688dd5e078797f0dcb97827,2710.69,2019-07-09 22:10:33.202
6bce8f2f-9f4a-4bb3-9113-857def6945db,1-5d2510da-4b370f148584e9ecff80c494,5837.36,2019-07-09 22:10:40.122
d3686fdd-53d1-4b6f-93c7-933687360f5b,1-5d2510e1-cc27e82df9571df55fa8f54d,3875.24,2019-07-09 22:10:45.081
ff0afe92-499f-44ab-9456-3011b43e7350,1-5d2510e6-60c6fa2c43f6ea608efd767a,2892.97,2019-07-09 22:10:49.065
61d14097-1a73-401d-a0ed-10b846c80d3d,1-5d2510ea-16cabcf4b0d0b48f62e4e7bb,2583.13,2019-07-09 22:10:52.741
9455ddf5-3217-46c8-a913-8778f32378f5,1-5d2510ed-b43eba27777b54ce6c2a24e6,5506.57,2019-07-09 22:10:59.340
cb1e16ba-7e35-48e4-af3d-b29959748e3c,1-5d2510f4-6a98318c91d16b70c9c87c64,8033.6,2019-07-09 22:11:08.482
